Wavenumber (cm^-1)	Intensity profile for Laser = Laser wrapper [Q0259] - LaserTune LT-OEM [Q0259]: PiF (V)
970.077981651367	3.14532119426789e-4
971.073394495403	3.09966787168484e-4
972.06880733944	3.07925035670376e-4
973.064220183477	2.95960612806095e-4
974.059633027513	3.04895534184983e-4
975.05504587155	3.15275943350141e-4
976.050458715587	3.06045901548224e-4
977.045871559623	3.02266553273703e-4
978.04128440366	2.98149924515718e-4
979.036697247697	2.76795853906453e-4
980.032110091733	2.94695810993108e-4
981.02752293577	2.76076121446205e-4
982.022935779807	2.93828518321346e-4
983.018348623843	3.02820656925106e-4
984.01376146788	2.72573824997386e-4
985.009174311917	2.71131348644003e-4
986.004587155953	2.55107514246612e-4
986.99999999999	2.47428360382047e-4
989	2.88552487901457e-4
989.997229916898	2.793826747573e-4
990.994459833795	2.91142320185192e-4
991.991689750692	3.04127618798526e-4
992.98891966759	2.93403906284129e-4
993.986149584488	3.06392216330351e-4
994.983379501385	3.1409546165802e-4
995.980609418282	3.20976585807248e-4
996.97783933518	3.10716633957612e-4
997.975069252077	3.24948665786605e-4
998.972299168975	3.38003227356365e-4
999.969529085872	3.23274309100841e-4
1000.96675900277	3.55258737804974e-4
1001.96398891967	3.28634659641596e-4
1002.96121883656	3.52804420001202e-4
1003.95844875346	3.43065446041201e-4
1004.95567867036	3.4358040106506e-4
1005.95290858726	3.55915230174572e-4
1006.95013850415	3.65319935083998e-4
1007.94736842105	3.57408900887053e-4
1008.94459833795	3.60025836066781e-4
1009.94182825485	3.60025836066781e-4
1010.93905817174	3.61658032692112e-4
1011.93628808864	3.47266394920051e-4
1012.93351800554	3.52662882655463e-4
1013.93074792244	3.42634811138208e-4
1014.92797783933	3.52557482504381e-4
1015.92520775623	3.58631542639607e-4
1016.92243767313	3.61188249161574e-4
1017.91966759003	3.42095764651244e-4
1018.91689750692	3.4647438807049e-4
1019.91412742382	3.4630273639587e-4
1020.91135734072	3.35368223579308e-4
1021.90858725762	3.3556697814992e-4
1022.90581717451	3.47287474950268e-4
1023.90304709141	3.64317127932273e-4
1024.90027700831	3.52039516047633e-4
1025.89750692521	3.57670895548314e-4
1026.8947368421	3.64353265126929e-4
1027.891966759	3.52274407812902e-4
1028.8891966759	3.70589942638111e-4
1029.8864265928	3.74402416674401e-4
1030.8836565097	3.66301662205507e-4
1031.88088642659	3.7494748602714e-4
1032.87811634349	3.65310900785334e-4
1033.87534626039	3.77784255807697e-4
1034.87257617729	3.86207233595614e-4
1035.86980609418	3.75625058426955e-4
1036.86703601108	3.67286400759904e-4
1037.86426592798	3.83421658174154e-4
1038.86149584488	3.8417451639617e-4
1039.85872576177	3.95879956032077e-4
1040.85595567867	3.67229183535031e-4
1041.85318559557	3.66440188118358e-4
1042.85041551247	3.5254242533994e-4
1043.84764542936	3.70327947976849e-4
1044.84487534626	3.56475356691752e-4
1045.84210526316	3.55568915392445e-4
1046.83933518006	3.53241077769971e-4
1047.83656509695	3.48769099931195e-4
1048.83379501385	3.63516086784047e-4
1049.83102493075	3.42234290564095e-4
1050.82825484765	3.46808657121065e-4
1051.82548476454	3.55165383385444e-4
1052.82271468144	3.21434323606233e-4
1053.81994459834	3.42113833248573e-4
1054.81717451524	3.32630831084057e-4
1055.81440443214	3.23048451634236e-4
1056.81163434903	3.42092753218356e-4
1057.80886426593	3.39141548988053e-4
1058.80609418283	3.25710558307285e-4
1059.80332409973	3.23003280140915e-4
1060.80055401662	3.21768592656809e-4
1061.79778393352	3.17230363294495e-4
1062.79501385042	3.20826014162844e-4
1063.79224376732	3.34422633652456e-4
1064.78947368421	3.49618324005629e-4
1065.78670360111	3.25797889861039e-4
1066.78393351801	3.13767215473221e-4
1067.78116343491	3.33805289910403e-4
1068.7783933518	3.27147011794892e-4
1069.7756232687	3.16751545465293e-4
1070.7728531856	3.0119749459844e-4
1071.7700831025	3.07967195730809e-4
1072.76731301939	2.93518340733875e-4
1073.76454293629	3.11882058485293e-4
1074.76177285319	3.15022982987544e-4
1075.75900277009	2.93964032801309e-4
1076.75623268698	2.9365084378095e-4
1077.75346260388	2.97297689008396e-4
1078.75069252078	2.96755631088544e-4
1079.74792243768	2.85833164003534e-4
1080.74515235457	2.76579030738512e-4
1081.74238227147	2.90606285131117e-4
1082.73961218837	2.87365983343559e-4
1083.73684210527	2.87239503162261e-4
1084.73407202217	3.0493167137964e-4
1085.73130193906	2.80430653402347e-4
1086.72853185596	2.96328007618439e-4
1087.72576177286	3.07355874854532e-4
1088.72299168976	2.84577396489211e-4
1089.72022160665	2.88139921595792e-4
1090.71745152355	2.89233071734159e-4
1091.71468144045	2.89224037435495e-4
1092.71191135735	2.81228683117684e-4
1093.70914127424	2.85375426204549e-4
1094.70637119114	2.70992822731152e-4
1095.70360110804	2.76226693090608e-4
1096.70083102494	2.61982615530063e-4
1097.69806094183	2.57239608731362e-4
1098.69529085873	2.78789422478351e-4
1099.69252077563	2.55833269572635e-4
1100.68975069253	2.33723329308465e-4
1101.68698060942	2.46049124119314e-4
