Wavenumber (cm^-1)	Intensity profile for Laser = Laser wrapper [Q0259] - LaserTune LT-OEM [Q0259]: PiF (V)	Valid:Intensity profile for Laser = Laser wrapper [Q0259] - LaserTune LT-OEM [Q0259]: PiF
1431.73786407767	1.61617580236648e-4	1
1432.73462783172	1.6564386600799e-4	1
1433.73139158576	1.32018206379862e-4	1
1434.72815533981	9.83262952281955e-5	1
1435.72491909385	1.45340785476659e-4	1
1436.7216828479	1.75319599877342e-4	1
1437.71844660194	1.83275805567608e-4	1
1438.71521035599	1.93237625561326e-4	1
1439.71197411003	2.07448577360102e-4	1
1440.70873786408	1.98929233719768e-4	0
1441.70550161813	2.09134979777418e-4	1
1442.70226537217	1.98212512692408e-4	1
1443.69902912622	2.08466441676268e-4	1
1444.69579288026	1.76620538884986e-4	0
1445.69255663431	1.69417191416735e-4	1
1446.68932038835	1.86127632512605e-4	1
1447.6860841424	2.18539684686844e-4	0
1448.68284789644	2.1574507496672e-4	1
1449.67961165049	2.32831945173598e-4	1
1450.67637540453	2.18003649632769e-4	0
1451.67313915858	2.17844043689701e-4	1
1452.66990291262	1.96718841979928e-4	1
1453.66666666667	1.83992526594968e-4	1
1454.66343042071	1.32728904541445e-4	1
1455.66019417476	1.65764323323513e-4	1
1456.65695792881	1.98110123974214e-4	0
1457.65372168285	1.98110123974214e-4	1
1458.6504854369	2.52451430439339e-4	1
1459.64724919094	2.66349193217757e-4	1
1460.64401294499	2.74486084881307e-4	1
1461.64077669903	2.31645440615701e-4	0
1462.63754045308	2.21024116819497e-4	1
1463.63430420712	2.70742873801443e-4	1
1464.63106796117	2.80385481909026e-4	0
1465.62783171521	2.80385481909026e-4	1
1466.62459546926	2.97656049522076e-4	1
1467.6213592233	3.07352863421644e-4	1
1468.61812297735	2.60964751213897e-4	1
1469.61488673139	1.89937095116007e-4	0
1470.61165048544	2.0024824132474e-4	1
1471.60841423949	2.5341508896352e-4	0
1472.60517799353	2.80505939224548e-4	1
1473.60194174758	2.55676675062456e-4	1
1474.59870550162	2.32097155548911e-4	1
1475.59546925567	3.27086783137131e-4	1
1476.59223300971	3.23744092631379e-4	1
1477.58899676376	3.24653545363574e-4	1
1478.5857605178	3.25797889861039e-4	1
1479.58252427185	3.14303250527297e-4	1
1480.57928802589	3.35651298270786e-4	1
1481.57605177994	3.39942590136278e-4	1
1482.57281553398	3.47727144151925e-4	1
1483.56957928803	3.36093978905332e-4	1
1484.56634304207	3.20449585051836e-4	1
1485.56310679612	2.87787583947888e-4	1
1486.55987055017	2.83960052747158e-4	1
1487.55663430421	2.43513497627563e-4	1
1488.55339805826	2.65891455418771e-4	0
1489.5501618123	3.08283396184056e-4	1
1490.54692556635	3.62486176736329e-4	1
1491.54368932039	3.4029793921707e-4	1
1492.54045307444	3.11860978455076e-4	1
1493.53721682848	2.63672029380267e-4	0
1494.53398058253	2.69499152018672e-4	1
1495.53074433657	2.99791155439714e-4	0
1496.52750809062	2.74085564307195e-4	1
1497.52427184466	2.84158807317771e-4	1
1498.52103559871	3.32883791446655e-4	1
1499.51779935275	3.25264866239852e-4	1
1500.5145631068	3.29517009477799e-4	1
1501.51132686085	3.02236438944822e-4	1
1502.50809061489	2.39523349050878e-4	0
1503.50485436894	2.03130182598618e-4	1
1504.50161812298	1.59274685449734e-4	1
1505.49838187703	1.3650222995019e-4	1
1506.49514563107	1.54637078802114e-4	1
1507.49190938512	2.05138808334957e-4	1
1508.48867313916	2.27956435327822e-4	1
1509.48543689321	2.50957759726859e-4	1
1510.48220064725	2.47328983096741e-4	1
1511.4789644013	2.77801672491066e-4	1
1512.47572815534	2.58835668162036e-4	0
1513.47249190939	2.58552593470558e-4	1
1514.46925566343	1.9155122314401e-4	1
1515.46601941748	1.60828584819975e-4	0
1516.46278317153	1.99670046210232e-4	1
1517.45954692557	2.41851186673352e-4	1
1518.45631067962	1.79529583054856e-4	0
1519.45307443366	1.46214101014198e-4	1
1520.44983818771	1.44807761855472e-4	1
1521.44660194175	2.12893248021723e-4	0
1522.4433656958	2.17666369149305e-4	1
1523.44012944984	1.86374570009427e-4	1
1524.43689320389	2.02533918886781e-4	1
1525.43365695793	1.9165963472798e-4	0
1526.43042071198	1.9165963472798e-4	1
1527.42718446602	1.80960013676687e-4	1
1528.42394822007	2.20825362248885e-4	1
1529.42071197411	1.97146465450034e-4	1
1530.41747572816	1.79517537323304e-4	1
1531.41423948221	1.30536581398934e-4	0
1532.41100323625	1.4471741886883e-4	1
1533.4077669903	1.81667700405382e-4	0
1534.40453074434	1.9509869108615e-4	1
1535.40129449839	1.4807817797191e-4	1
1536.39805825243	1.0060594992446e-4	1
1537.39482200648	8.44706925102105e-5	0
1538.39158576052	1.08113452114405e-4	1
1539.38834951457	1.21848597516868e-4	0
1540.38511326861	1.25549648536299e-4	1
1541.38187702266	1.53239773942052e-4	1
1542.3786407767	1.79451285799766e-4	1
1543.37540453075	1.7485583921258e-4	1
1544.37216828479	2.29504311832287e-4	1
1545.36893203884	2.40815253759858e-4	1
1546.36569579289	2.48852768138102e-4	1
1547.36245954693	2.29133905587055e-4	1
1548.35922330098	2.1339615731403e-4	1
1549.35598705502	2.41441631800575e-4	1
1550.35275080907	2.39098737013661e-4	1
1551.34951456311	2.40038304074737e-4	1
1552.34627831716	1.91795149207943e-4	1
1553.3430420712	1.8384797781634e-4	1
1554.33980582525	2.14944033818495e-4	1
1555.33656957929	1.7606944666647e-4	1
1556.33333333334	1.10390095377782e-4	1
1557.33009708738	1.04078132044399e-4	0
1558.32686084143	1.01982174754306e-4	1
1559.32362459547	2.01612420423033e-4	1
1560.32038834952	2.61856135348764e-4	1
1561.31715210357	2.84285287499069e-4	1
1562.31391585761	2.74359604700008e-4	1
1563.31067961166	2.75425651942383e-4	1
1564.3074433657	3.11138234561941e-4	0
1565.30420711975	3.19130577446864e-4	1
1566.30097087379	3.09048300137624e-4	1
1567.29773462784	2.12580059001364e-4	1
1568.29449838188	2.66276918828443e-4	1
1569.29126213593	3.4815476762203e-4	1
1570.28802588997	3.4936837507592e-4	0
1571.28478964402	3.4936837507592e-4	1
1572.28155339806	3.41357963593668e-4	1
1573.27831715211	2.4810894421475e-4	0
1574.27508090615	2.19967103875787e-4	1
1575.2718446602	3.06027832950895e-4	1
1576.26860841425	3.68171762028995e-4	1
1577.26537216829	3.95696258625905e-4	1
1578.26213592234	3.96611734223877e-4	0
1579.25889967638	3.92982957593759e-4	1
1580.25566343043	4.05850810324459e-4	1
1581.25242718447	4.03450698312671e-4	1
1582.24919093852	4.10807628858213e-4	0
1583.24595469256	4.11665887231311e-4	1
1584.24271844661	4.01469175472325e-4	1
1585.23948220065	4.06763274489542e-4	0
1586.2362459547	3.915344583746e-4	1
1587.23300970874	4.01216215109728e-4	1
1588.22977346279	4.02559314177804e-4	1
1589.22653721683	4.10437222612981e-4	1
1590.22330097088	4.21263323845573e-4	1
1591.22006472493	4.1418946799151e-4	0
1592.21682847897	4.08085293527403e-4	1
1593.21359223302	4.19471521277175e-4	1
1594.21035598706	4.19104126464831e-4	1
1595.20711974111	4.07362549634267e-4	1
1596.20388349515	4.10464325508974e-4	1
1597.2006472492	4.2623218811088e-4	1
1598.19741100324	4.10870868948862e-4	1
1599.19417475729	4.00719328683197e-4	1
1600.19093851133	3.97668747167587e-4	1
1601.18770226538	3.96515368371459e-4	1
1602.18446601942	4.15186252277459e-4	1
1603.18122977347	4.23347235404114e-4	1
1604.17799352751	4.14785731703346e-4	1
1605.17475728156	4.05504495542331e-4	0
1606.17152103561	4.05504495542331e-4	1
1607.16828478965	3.93178700731483e-4	1
1608.1650485437	3.73366483760907e-4	1
1609.16181229774	3.94822943088366e-4	1
1610.15857605179	4.05293695240167e-4	0
1611.15533980583	4.02050382019721e-4	1
1612.15210355988	4.02303342382319e-4	1
1613.14886731392	3.48106584695821e-4	0
1614.14563106797	3.05482763598156e-4	1
1615.14239482201	2.00865585066793e-4	1
1616.13915857606	3.73664615616825e-4	0
1617.1359223301	3.80883020249516e-4	1
1618.13268608415	3.86309622313808e-4	1
1619.12944983819	3.86686051424816e-4	1
1620.12621359224	3.57041506074709e-4	1
1621.12297734629	3.21551769488868e-4	1
1622.11974110033	2.97249506082187e-4	1
1623.11650485438	3.18983017235349e-4	1
1624.11326860842	3.66114953366447e-4	1
1625.11003236247	3.41092957499519e-4	1
1626.10679611651	2.55237005860799e-4	1
1627.10355987056	3.33723981222425e-4	0
1628.1003236246	3.53283237830404e-4	1
1629.09708737865	3.40984545915549e-4	1
1630.09385113269	3.39367406454658e-4	1
1631.09061488674	3.31402166465727e-4	1
1632.08737864078	3.3285969998355e-4	1
1633.08414239483	2.71116291479563e-4	1
1634.08090614887	1.55392948457019e-4	1
1635.07766990292	1.99654989045791e-4	1
1636.07443365696	2.63455206212327e-4	1
1637.07119741101	2.93831529754234e-4	1
1638.06796116506	3.08190041764526e-4	0
1639.0647249191	3.12604802378428e-4	1
1640.06148867315	2.7247444771208e-4	0
1641.05825242719	2.7247444771208e-4	1
1642.05501618124	2.68806522454418e-4	1
1643.05177993528	2.28661110623629e-4	1
1644.04854368933	1.66179901062066e-4	1
1645.04530744337	1.56356606981199e-4	1
1646.04207119742	1.68866099198219e-4	1
1647.03883495146	2.12013909618408e-4	1
1648.03559870551	2.19322657237741e-4	1
1649.03236245955	1.60066692299295e-4	1
1650.0291262136	1.35854771879256e-4	1
1651.02588996765	7.96764913524117e-5	1
1652.02265372169	9.73897396000074e-5	1
1653.01941747574	1.71242119746902e-4	1
1654.01618122978	1.91786114909279e-4	1
1655.01294498383	1.82634370362451e-4	1
1656.00970873787	1.87997732336093e-4	1
1657.00647249192	1.85721089072717e-4	1
1658.00323624596	1.68917293557316e-4	0
1659.00000000001	1.68917293557316e-4	1
1661	3.21091020256994e-4	1
1662	2.82987359924313e-4	1
1663	4.76071402408348e-4	1
1664	4.90809354962536e-4	1
1665	5.13626981955401e-4	1
1666	4.90493154509289e-4	1
1667	3.19196828970401e-4	0
1668	2.83011451387418e-4	1
1669	3.27493326577019e-4	1
1670	4.4275592036769e-4	1
1671	4.31447989873007e-4	1
1672	6.01485536464684e-4	1
1673	5.22384228793893e-4	0
1674	3.5047357094584e-4	1
1675	5.18379023052767e-4	1
1676	6.33578376752788e-4	1
1677	7.00453266898037e-4	1
1678	6.46322760735077e-4	1
1679	5.314908018474e-4	1
1680	6.54604201177254e-4	1
1681	6.97240068006472e-4	1
1682	3.55014811741041e-4	1
1683	1.99088839662835e-4	1
1684	5.51989625516455e-4	0
1685	5.51989625516455e-4	1
1686	7.51126648105499e-4	1
1687	6.78533046905815e-4	1
1688	7.67394408566824e-4	1
1689	7.24174323757322e-4	1
1690	8.48004444114536e-4	1
1691	8.95298997621589e-4	0
1692	8.72123010115045e-4	1
1693	8.59613517898025e-4	1
1694	6.75142173473855e-4	1
1695	3.47317589279148e-4	1
1696	5.51019944126498e-4	1
1697	7.73471480134938e-4	1
1698	3.02636959518935e-4	0
1699	3.02636959518935e-4	1
1700	1.8503147094135e-4	1
1701	6.81878748844455e-4	1
1702	8.3811790994302e-4	1
1703	6.91196122200127e-4	1
1704	7.1689569046687e-4	0
1705	6.31518556657352e-4	1
1706	7.54607864524102e-4	1
1707	9.34914397264078e-4	0
1708	9.30951351583385e-4	1
1709	8.68873674028823e-4	0
1710	8.68873674028823e-4	1
1711	9.48465845260369e-4	1
1712	7.86050235308384e-4	0
1713	7.86050235308384e-4	1
1714	6.41947148748719e-4	1
1715	6.51150087654644e-4	0
1716	4.268073717925e-4	1
1717	5.08868917992259e-4	1
1718	8.16519913269821e-4	0
1719	9.14316196309717e-4	1
1720	9.2248019086926e-4	1
1721	9.20968451559452e-4	1
1722	9.17149954657386e-4	1
1723	8.89080388707736e-4	1
1724	9.5110988333609e-4	1
1725	9.4815265624001e-4	1
1726	9.30460488022631e-4	1
1727	9.23443849393441e-4	1
1728	8.15107551245319e-4	0
1729	6.24486860863721e-4	1
1730	8.39355608860014e-4	1
1731	6.78521001174263e-4	0
1732	6.78521001174263e-4	1
1733	3.76344790887202e-4	1
1734	3.94741634400389e-4	1
1735	7.93172274088656e-4	1
1736	7.92079123950289e-4	1
1737	7.80870570740913e-4	1
1738	6.52029426057959e-4	1
1739	5.16093345490726e-4	1
1740	7.96837187913431e-4	1
1741	7.99658900529547e-4	1
1742	7.09951326226993e-4	1
1743	6.40522740992665e-4	1
1744	8.17802783680136e-4	1
1745	7.96048192496758e-4	1
1746	7.87200602671624e-4	1
1747	7.15383951157061e-4	1
1748	6.89383239601512e-4	1
1749	7.97156399799566e-4	1
1750	6.55236602083748e-4	1
1751	7.98258584236598e-4	1
1752	9.67317415139653e-4	1
1753	0.00100093102903623	0
1754	0.00100093102903623	1
1755	9.58144590562608e-4	1
1756	9.1904113451109e-4	1
1757	9.59556952587111e-4	1
1758	9.85139074971219e-4	1
1759	9.6318271778434e-4	1
1760	7.45480211440378e-4	0
1761	6.34861247163103e-4	1
1762	8.19805386550699e-4	1
1763	9.38308282128927e-4	1
1764	9.42370705094926e-4	0
1765	9.26702219778326e-4	1
1766	8.30321310195821e-4	0
1767	5.59584459260154e-4	1
1768	8.08021649659703e-4	1
1769	7.99402928734062e-4	1
1770	5.74472983458745e-4	1
1771	5.07305984323353e-4	1
1772	5.40991872609243e-4	1
1773	7.75091631028717e-4	1
1774	7.0583168603612e-4	1
1775	6.82628595633583e-4	1
1776	7.7427854414894e-4	1
1777	7.16805347480228e-4	1
1778	6.76620787021894e-4	0
1779	6.3348201090037e-4	1
1780	6.00347214832996e-4	1
1781	6.75464396792878e-4	1
1782	6.79999614722303e-4	0
1783	6.79999614722303e-4	1
1784	6.02259474716917e-4	1
1785	5.92640958072438e-4	1
1786	6.37761257034309e-4	1
1787	6.11381104934864e-4	0
1788	6.11381104934864e-4	1
1789	5.27223601445012e-4	1
1790	4.52332276951735e-4	0
1791	4.52332276951735e-4	1
1792	3.81018534729479e-4	0
1793	4.62956612180827e-4	1
1794	5.2654301761231e-4	1
1795	4.84500403062041e-4	1
1796	4.66019239427988e-4	1
1797	5.10121674073694e-4	1
1798	4.11430995466042e-4	1
1799	3.89206620752126e-4	1
1800	4.52735808958736e-4	1
1801	4.1281926602744e-4	1
1802	3.97783181617334e-4	1
1803	4.33161495186316e-4	1
1804	4.31682881638276e-4	1
1805	4.45710136030881e-4	1
1806	4.15854790378609e-4	1
1807	3.8781533875784e-4	1
1808	4.06678954368677e-4	1
1809	3.04248076114049e-4	0
1810	3.29926564350575e-4	1
1811	3.46883942943267e-4	0
1812	3.51464332366013e-4	1
1813	3.59884298721042e-4	1
1814	3.5476787424422e-4	1
1815	3.61390015165074e-4	1
1816	3.49389455106137e-4	1
1817	3.06663245290277e-4	1
1818	3.20847094193061e-4	1
1819	2.98631753777809e-4	1
1820	3.03007365764166e-4	1
1821	2.78461176293552e-4	1
1822	2.69725009485277e-4	1
1823	2.22231701407611e-4	1
1824	1.80622733193223e-4	0
1825	1.80622733193223e-4	1
1826	2.3413589561413e-4	1
1827	2.42459496116741e-4	1
1828	1.873653314296e-4	1
1829	1.69468385775832e-4	0
1830	2.19792440768279e-4	1
1831	2.08204447015007e-4	0
1832	1.96258092748055e-4	1
1833	1.95342617150083e-4	1
1834	1.89220374088648e-4	0
1835	1.89220374088648e-4	1
1836	1.63818937677823e-4	1
1837	1.63523817254793e-4	1
1838	1.53131362358082e-4	1
1839	1.64388098493667e-4	1
1840	1.4398564067703e-4	1
1841	1.44943276335435e-4	1
1842	1.2643500980539e-4	0
1843	9.29689561203286e-5	1
1844	8.95268883292709e-5	1
1845	1.10082929223199e-4	1
1846	1.28076240729385e-4	1
1847	1.06957061885388e-4	1
1848	1.04770761608654e-4	1
1849	1.21255345237919e-4	0
1850	1.06704101522791e-4	1
1851	1.19927303334282e-4	1
1852	1.08628407138264e-4	1
1853	1.02096609204052e-4	0
1854	1.04379275333205e-4	1
1855	1.14560929927751e-4	1
1856	1.04048017715518e-4	1
1857	9.9515811218981e-5	0
1858	8.71358106161476e-5	1
1859	9.6206246474998e-5	0
1860	9.48601359740332e-5	1
1861	1.04909287521505e-4	1
1862	8.55698655143541e-5	1
1863	1.00614984223125e-4	1
1864	8.07937329538837e-5	1
1865	9.5597937031609e-5	1
1866	7.65114753870559e-5	0
1867	6.56733284229116e-5	1
1868	6.26558726690709e-5	0
1869	6.26558726690709e-5	1
1870	8.92739279666735e-5	1
1871	8.89155674529938e-5	1
1872	8.89065331543296e-5	1
1873	7.94175081240382e-5	1
1874	6.65345982288981e-5	0
1875	8.33895881033953e-5	1
1876	7.61079433800552e-5	1
1877	5.65276067418596e-5	1
1878	5.74762081015999e-5	1
1879	5.81567919343025e-5	1
1880	6.09694702517548e-5	1
1881	5.97799542609693e-5	1
1882	5.92258506095654e-5	1
1883	4.54666137439985e-5	1
1884	5.93372736264238e-5	1
1885	3.96846625989146e-5	0
1886	3.96846625989146e-5	1
1887	3.004506592422e-5	1
1888	3.20386344961187e-5	1
1889	2.31187702816715e-5	1
1890	2.87923098427851e-5	1
