#Position (1/cm)	Attenuation
989	0.306181182220063
990	0.316516849568049
991	0.303354479072946
992	0.290336587762783
993	0.300906109295448
994	0.287926374616442
995	0.280860818186808
996	0.275117198928491
997	0.28376143288514
998	0.2713441955383
999	0.261299407251518
1000	0.272244439731402
1001	0.249335494470321
1002	0.26789978292625
1003	0.250327770243551
1004	0.256761708159519
1005	0.255915549347676
1006	0.248750099831931
1007	0.242079763107645
1008	0.248081521643664
1009	0.246084004711079
1010	0.246081453816126
1011	0.245570895163158
1012	0.253240586964735
1013	0.250158267127546
1014	0.255719646293011
1015	0.249640960934686
1016	0.246642628283121
1017	0.246087142515837
1018	0.257504329527717
1019	0.253705959255397
1020	0.254123200021165
1021	0.263202329467577
1022	0.262221589520244
1023	0.252852014538898
1024	0.243236414460517
1025	0.250354605083352
1026	0.246263372301816
1027	0.243177241053879
1028	0.248960280318555
1029	0.237556159390805
1030	0.235883070724468
1031	0.239874065099234
1032	0.235553967973815
1033	0.24010542279754
1034	0.232787713967752
1035	0.229986015450987
1036	0.234938834234801
1037	0.238280262574559
1038	0.230896507969229
1039	0.229701575211005
1040	0.225888451265865
1041	0.239885383729361
1042	0.24176014304635
1043	0.247995395184569
1044	0.239272826077792
1045	0.247351104497359
1046	0.248176763957166
1047	0.250279011776519
1048	0.251319931867394
1049	0.245209003013398
1050	0.257356504993717
1051	0.253243682112965
1052	0.253213839331951
1053	0.271369566961994
1054	0.258848227205765
1055	0.266522305542014
1056	0.270013102962853
1057	0.257599987910984
1058	0.26185320536443
1059	0.271123757076249
1060	0.273172945937884
1061	0.274802507292018
1062	0.277340021864352
1063	0.272422990814204
1064	0.260819604987096
1065	0.256447656514576
1066	0.272788265998853
1067	0.27724571864786
1068	0.265259321899935
1069	0.271487391761202
1070	0.281650228108968
1071	0.291610072224758
1072	0.289777924391361
1073	0.296444062038196
1074	0.282365180686635
1075	0.284767450840701
1076	0.300069448976231
1077	0.299175838841674
1078	0.296569563173532
1079	0.299238952098449
1080	0.311732111200818
1081	0.31519904941128
1082	0.303490673351043
1083	0.307854173417888
1084	0.300290718483824
1085	0.295742730251746
1086	0.310693547129926
1087	0.295618884297112
1088	0.294704601134978
1089	0.309983294678344
1090	0.305784798646111
1091	0.304329043925387
1092	0.308586318642211
1093	0.312640447015474
1094	0.314044034185632
1095	0.324016904357128
1096	0.324644105963543
1097	0.338421768352731
1098	0.334727766349803
1099	0.324838229614939
1100	0.3544980431984
1101	0.371805491825885
1102	0.367873677464016
1103	0.385522940232148
1104	0.386576347855923
1105	0.396487775414107
1106	0.390844285841801
1107	0.399821559372096
1108	0.398849271167479
1109	0.408541636981435
1110	0.443403027656087
1111	0.471524826118911
1112	0.476740022464528
1113	0.482948670123791
1114	0.484818250422183
1115	0.471306592889014
1116	0.497453655201591
1117	0.513179687457988
1118	0.521512300535088
1119	0.524004485842569
1120	0.539696019382796
1121	0.540360555847208
1122	0.553209018376444
1123	0.602879317238555
1124	0.656498325840567
1125	0.658834752450472
1126	0.64235385458513
1127	0.629898106570906
1128	0.646510826445493
1129	0.703922340633343
1130	0.733829143501748
1131	0.702758892618642
1132	0.707248938101434
1133	0.735836440630304
1134	0.702471035678971
1135	0.71513703791339
1136	0.738730552770946
1137	0.73711675396282
1138	0.737378648286453
1139	0.783812351701972
1140	0.747089921509068
1141	0.747234492556547
1142	0.786299145498237
1143	0.846041994831109
1144	0.860970403351683
1145	0.832644535071846
1146	0.813556133539581
1147	0.837330683382782
1148	0.880277750421215
1149	0.912538025500838
1150	0.969298205712341
1151	0.968992735029523
1152	0.966987851817696
1153	0.94963055732408
1154	0.906438174686482
1155	0.873965254885068
1156	0.826108210372584
1157	0.872651324987263
1158	0.901189694498129
1159	0.93105358429833
1160	0.903791611737288
1161	0.8531478534849
1162	0.901285332308085
1163	0.895751469192513
1164	0.914029720570592
1165	0.891767787151733
1166	0.840312795701931
1167	0.878890951639021
1168	0.888875352625742
1169	0.887206703690991
1170	0.858608733785046
1171	0.811360743349255
1172	0.754689825239746
1173	0.755599503906097
1174	0.810758880971389
1175	0.810505724149612
1176	0.839900655872665
1177	0.797408080396654
1178	0.764865394463395
1179	0.754054610811033
1180	0.756334653757453
1181	0.811860204585002
1182	0.843456915847366
1183	0.852302271053081
1184	0.806325211857948
1185	0.73880573725635
1186	0.765674236052023
1187	0.814805153320457
1188	0.844086416868209
1189	0.80490914946069
1190	0.786729749453316
1191	0.803471575274712
1192	0.811646363264586
1193	0.808449769098232
1194	0.856962986080287
1195	0.816967354581534
1196	0.771312686626922
1197	0.765237474582909
1198	0.781406190084189
1199	0.801723441892345
1200	0.785521567800392
1201	0.766591209611361
1202	0.764781596681911
1203	0.767129886553241
1204	0.817675855984167
1205	0.776320840108217
1206	0.732669121620085
1207	0.777937828875278
1208	0.774208310197992
1209	0.797810334777245
1210	0.807013087464321
1211	0.808704728125231
1212	0.757978171249151
1213	0.802236178548119
1214	0.85870343931781
1215	0.859489427292892
1216	0.80184647459375
1217	0.740342155975709
1218	0.795218489769943
1219	0.84707529874154
1220	0.78097359371397
1221	0.808836059784878
1222	0.848721044077208
1223	0.869641751291027
1224	0.84228974897569
1225	0.874092573969767
1226	0.839737336347696
1227	0.855596758423438
1228	0.855207463373469
1229	0.891034166627682
1230	0.899575956321431
1231	0.919200969297456
1232	0.966369030680051
1233	0.971381713185187
1234	0.919226921694179
1235	0.972702412269357
1236	0.987247840342959
1237	0.992302380002799
1238	0.981480717843599
1239	0.971763848347295
1240	0.982820382836277
1241	0.975325835596853
1242	0.94094330535361
1243	0.921156771314034
1244	0.899476816817875
1245	0.866488487130832
1246	0.834038733397354
1247	0.77193991405377
1248	0.728565304259972
1249	0.675328809904299
1250	0.643585555204366
1251	0.589023836486626
1252	0.566723660448784
1253	0.549526246803651
1254	0.52394246725342
1255	0.481164156063446
1256	0.471082972202864
1257	0.415120733565718
1258	0.402279905370887
1259	0.388767109061709
1260	0.363478033461882
1261	0.356459612778803
1262	0.361415087011272
1263	0.334007638540978
1264	0.328956377780391
1265	0.315857833395802
1266	0.305118577196943
1267	0.291912392311646
1268	0.287375875877505
1269	0.290050535447719
1270	0.297566975267963
1271	0.285867360576038
1272	0.274993266436794
1273	0.27473308061102
1274	0.270298086246308
1275	0.270552554078457
1276	0.262424148043587
1277	0.258776817204301
1278	0.273470902234806
1279	0.267964988742316
1280	0.282040853502484
1281	0.288856391134383
1282	0.3003710440671
1283	0.312587258881449
1284	0.327112146464852
1285	0.33244926271757
1286	0.362281102933887
1287	0.341687459442506
1288	0.331268409209515
1289	0.324060883126575
1290	0.298929544450085
1291	0.308966922624684
1292	0.283925404456318
1293	0.27393194724797
1294	0.272714056045386
1295	0.264455410920173
1296	0.271181423383765
1297	0.259764830891716
1298	0.251783056273015
1299	0.249653684529478
1300	0.257820111223193
1301	0.26922546343795
1302	0.257496531584181
1303	0.260934905678144
1304	0.277236336475478
1305	0.26973145726302
1306	0.276475422014354
1307	0.274133672163303
1308	0.276922379483282
1309	0.2814533438909
1310	0.277700907296764
1311	0.292982765773114
1312	0.296149299820138
1313	0.306962413381346
1314	0.294530584021191
1315	0.297023622711704
1316	0.300883063769503
1317	0.336219886883614
1318	0.332564610213201
1319	0.343474812224425
1320	0.330300319912757
1321	0.31146745856058
1322	0.320046596524543
1323	0.333378003881036
1324	0.347923665510847
1325	0.364727273330084
1326	0.372080212763569
1327	0.357100431905834
1328	0.382028064154768
1329	0.42285222931157
1330	0.405200460719517
1331	0.433840771672159
1332	0.449115201796012
1333	0.438279300253032
1334	0.44178499015291
1335	0.513213616937282
1336	0.54124435163632
1337	0.586291669203754
1338	0.542357467731349
1339	0.544757802157172
1340	0.520753017829814
1341	0.572928037445313
1342	0.564970031584019
1343	0.583934631045515
1344	0.623368570150738
1345	0.670605948045484
1346	0.697386078754864
1347	0.633277942169273
1348	0.616796621337294
1349	0.674119872023456
