#Position (1/cm)	Attenuation
989	0.141039406867493
990	0.137718243210764
991	0.140288237412599
992	0.1341246760474
993	0.138201748797043
994	0.130018541849709
995	0.137816949110885
996	0.137145903283078
997	0.131636786508315
998	0.13360706222596
999	0.124455128629971
1000	0.123062774377035
1001	0.125529664456335
1002	0.122811833001781
1003	0.125010371698105
1004	0.121009116600953
1005	0.12790234002928
1006	0.119321309085019
1007	0.119522346189511
1008	0.117777085205905
1009	0.125322835177618
1010	0.119936908064464
1011	0.126689192921694
1012	0.123404795632379
1013	0.122351081140085
1014	0.127583787657607
1015	0.125413508330204
1016	0.126841033021812
1017	0.128712513637613
1018	0.128742064324992
1019	0.131283320762076
1020	0.130786960837685
1021	0.137079687121504
1022	0.136699390259718
1023	0.12835428553585
1024	0.122990945151934
1025	0.123345373657766
1026	0.121415264945927
1027	0.126526457434697
1028	0.125154247382437
1029	0.121549068141002
1030	0.126995674233327
1031	0.120974659449032
1032	0.118992497736192
1033	0.120222258126495
1034	0.117302457089074
1035	0.120954415311932
1036	0.11721321933575
1037	0.11560200317762
1038	0.118062222152518
1039	0.117906102316546
1040	0.115660336340993
1041	0.121513567963073
1042	0.121337519303729
1043	0.121559690738829
1044	0.120673904624264
1045	0.123181597645108
1046	0.122022884450791
1047	0.120920824516301
1048	0.128561293757024
1049	0.123096451171808
1050	0.12606857580913
1051	0.134933575469736
1052	0.128767783380933
1053	0.133048129718161
1054	0.142333814912667
1055	0.134913380647779
1056	0.132923283322023
1057	0.12944711928181
1058	0.13367794056981
1059	0.140027350913329
1060	0.135934851728418
1061	0.141101166237117
1062	0.14242615538414
1063	0.140468475976324
1064	0.143978817788229
1065	0.142087565664352
1066	0.14310777684615
1067	0.150151921996545
1068	0.143249375595808
1069	0.144517015010253
1070	0.148803523387294
1071	0.149575729671476
1072	0.149936930682104
1073	0.149435494360152
1074	0.158577499317552
1075	0.162826539730907
1076	0.161935134769609
1077	0.163084544780169
1078	0.160606379041243
1079	0.157061994942861
1080	0.166932454329096
1081	0.166966250534812
1082	0.166691248384056
1083	0.172302852694709
1084	0.169634694071691
1085	0.159222377698653
1086	0.158412486467944
1087	0.163008194644029
1088	0.155096001974314
1089	0.154460177543273
1090	0.154657290721263
1091	0.157385798810436
1092	0.164621893410595
1093	0.161757146018603
1094	0.166032417647179
1095	0.17691634354742
1096	0.175892196537976
1097	0.174271091126143
1098	0.18292086108681
1099	0.190942883787969
1100	0.187389093289998
1101	0.184756847329266
1102	0.186216386976703
1103	0.196839044263104
1104	0.208973226586475
1105	0.214524866462714
1106	0.217788747236135
1107	0.23351123220161
1108	0.237529108734155
1109	0.243626880831851
1110	0.254979585700827
1111	0.252484062959228
1112	0.251910581551686
1113	0.271358452341349
1114	0.27086650283547
1115	0.276572099525829
1116	0.286300797255575
1117	0.299433961770103
1118	0.307353203711046
1119	0.304749254050437
1120	0.325177328048797
1121	0.367789772469033
1122	0.361660483939375
1123	0.348752898363699
1124	0.356493353017646
1125	0.38991574912388
1126	0.381795515702815
1127	0.384076301052267
1128	0.392550961206587
1129	0.414603314607232
1130	0.415752224182406
1131	0.393174560527271
1132	0.381094983155661
1133	0.380894164053385
1134	0.386762582859573
1135	0.443098619780006
1136	0.437872425698509
1137	0.447903387571821
1138	0.441642357512916
1139	0.422187260910941
1140	0.467080459231819
1141	0.497749676942601
1142	0.495479828596665
1143	0.476856510047575
1144	0.465262516823744
1145	0.509450182921057
1146	0.53927111657824
1147	0.536089193904725
1148	0.515912518067039
1149	0.475996526254287
1150	0.493408518397257
1151	0.52839285977077
1152	0.515222461609727
1153	0.492736590683474
1154	0.491587691045278
1155	0.563128294542495
1156	0.577796114759329
1157	0.533902489618703
1158	0.534664453686
1159	0.509878613693777
1160	0.447338093121998
1161	0.475379140742211
1162	0.508668926088942
1163	0.474224252546056
1164	0.442813785676814
1165	0.432624248550129
1166	0.449134515729863
1167	0.463624749987859
1168	0.462164895252688
1169	0.491190138513003
1170	0.464189416831182
1171	0.414436514152785
1172	0.407243117252649
1173	0.446709493219565
1174	0.453440316536088
1175	0.419374927670847
1176	0.439711505341468
1177	0.432418835750071
1178	0.414429189399252
1179	0.410275527658445
1180	0.407527906695601
1181	0.434743404671842
1182	0.430606311111114
1183	0.426601377365692
1184	0.414373175232508
1185	0.413442803493738
1186	0.445390377932775
1187	0.417558515904154
1188	0.400362474565212
1189	0.412556743327606
1190	0.429758086884031
1191	0.467226069325373
1192	0.444646185286335
1193	0.39923198709585
1194	0.374845096695054
1195	0.397200810714342
1196	0.438996546470916
1197	0.419682551364901
1198	0.436798678096822
1199	0.431587593903743
1200	0.425477879349292
1201	0.447440544280759
1202	0.450465093756718
1203	0.438281852133252
1204	0.428786676646203
1205	0.424052774342083
1206	0.434251316437854
1207	0.45415695741562
1208	0.454172862287787
1209	0.452998969796419
1210	0.451937237337106
1211	0.499032549420631
1212	0.494566720434435
1213	0.475109119830772
1214	0.515251719859327
1215	0.489785257355374
1216	0.508217608772708
1217	0.567543342368607
1218	0.511998996832092
1219	0.530006180863904
1220	0.55048331770337
1221	0.519876191323016
1222	0.520812681092127
1223	0.521162482519136
1224	0.547658336270475
1225	0.510857295854612
1226	0.543082477014282
1227	0.55637130333466
1228	0.537963065601422
1229	0.596105259996552
1230	0.637734666687869
1231	0.62347045516481
1232	0.615127088175824
1233	0.646845440133157
1234	0.71249305229606
1235	0.711486856880275
1236	0.644174673237668
1237	0.640489146462704
1238	0.66965101743675
1239	0.654223907261235
1240	0.694331239346521
1241	0.645299341857441
1242	0.642326966782506
1243	0.572954777026346
1244	0.5489369713682
1245	0.539210821800892
1246	0.506086439604151
1247	0.481850052206713
1248	0.444037497197202
1249	0.409155845321117
1250	0.354513044700292
1251	0.347396692165514
1252	0.310110830047113
1253	0.309145439553609
1254	0.272187882593305
1255	0.249017031183432
1256	0.2407244480793
1257	0.220376592878898
1258	0.207514576935779
1259	0.210284196049208
1260	0.196840006514079
1261	0.188888076897696
1262	0.175309012070428
1263	0.175653341178701
1264	0.178584248172006
1265	0.175278598694736
1266	0.16213858653283
1267	0.173502042776738
1268	0.163546596760865
1269	0.156076766288924
1270	0.159934677773642
1271	0.15811925366489
1272	0.155243058584915
1273	0.15347164758893
1274	0.14963353662401
1275	0.148379043309178
1276	0.146926005446948
1277	0.154228043317509
1278	0.150895958913633
1279	0.156685795919783
1280	0.159270711465448
1281	0.163699779924443
1282	0.175679897074854
1283	0.188888943781769
1284	0.19292034032146
1285	0.191913890535957
1286	0.197676932560055
1287	0.200018601581309
1288	0.204540430159057
1289	0.188387320633732
1290	0.181626756638702
1291	0.165437797256732
1292	0.167601070929923
1293	0.158990057212859
1294	0.154832905655365
1295	0.151944515442864
1296	0.147423760835412
1297	0.14891860026541
1298	0.146992900426673
1299	0.145119958100866
1300	0.139666272154375
1301	0.140192203617154
1302	0.144372223353171
1303	0.14475497134914
1304	0.156269884362473
1305	0.148476236372784
1306	0.15398866457604
1307	0.159220301213401
1308	0.16167851203383
1309	0.158288186812018
1310	0.160534979525217
1311	0.166145510964852
1312	0.163888641345198
1313	0.170537855746157
1314	0.168963435353108
1315	0.171459862359623
1316	0.177843118833234
1317	0.183056262224379
1318	0.196586015231327
1319	0.200625830780652
1320	0.195397732363458
1321	0.196005261690894
1322	0.193940955575505
1323	0.205002402902348
1324	0.199495835920566
1325	0.208936682082797
1326	0.219695568357419
1327	0.214739629900348
1328	0.236525560321359
1329	0.241176923506674
1330	0.239404397004862
1331	0.239986375995263
1332	0.242760563396058
1333	0.249909204865462
1334	0.253465831355796
1335	0.270214804710125
1336	0.293540040475235
1337	0.321875520842427
1338	0.361632106522948
1339	0.345761424112127
1340	0.287535532193097
1341	0.305536983704762
1342	0.361443317632001
1343	0.317301527059166
1344	0.387513361328368
1345	0.39881529025031
1346	0.338963915071104
1347	0.388125072215125
1348	0.42074257890735
1349	0.431869459304243
