Wavenumber,Ret,averaged
1.382.72,0.00879333
1.384.65,0.00859967
1.386.58,0.00829133
1.388.5,0.00799467
1.390.43,0.00771467
1.392.36,0.00735967
1.394.29,0.0069685
1.396.22,0.00668317
1.398.15,0.00656383
1.400.07,0.00656917
1.402,0.00658483
1.403.93,0.0065295
1.405.86,0.006448
1.407.79,0.00639083
1.409.72,0.0063325
1.411.65,0.00626467
1.413.57,0.0061755
1.415.5,0.006001
1.417.43,0.005789
1.419.36,0.00577933
1.421.29,0.0060675
1.423.22,0.00645433
1.425.14,0.00677967
1.427.07,0.00703067
1.429,0.00724483
1.430.93,0.00745767
1.432.86,0.00759333
1.434.79,0.00759517
1.436.72,0.00767717
1.438.64,0.0080375
1.440.57,0.00848133
1.442.5,0.00874633
1.444.43,0.00879817
1.446.36,0.00874033
1.448.29,0.0086835
1.450.21,0.0086375
1.452.14,0.008457
1.454.07,0.0079965
1.456,0.00740667
1.457.93,0.00712767
1.459.86,0.00721733
1.461.79,0.007229
1.463.71,0.00696917
1.465.64,0.006657
1.467.57,0.00640717
1.469.5,0.0060345
1.471.43,0.005488
1.473.36,0.00503967
1.475.29,0.00486783
1.477.21,0.0048185
1.479.14,0.00470867
1.481.07,0.004514
1.483,0.00427767
1.484.93,0.00400017
1.486.86,0.003685
1.488.78,0.00344817
1.490.71,0.00341533
1.492.64,0.00348583
1.494.57,0.003457
1.496.5,0.00336183
1.498.43,0.0033975
1.500.36,0.00352967
1.502.28,0.00347133
1.504.21,0.0030745
1.506.14,0.00266617
1.508.07,0.00274333
1.510,0.00318283
1.511.93,0.00352583
1.513.85,0.00361833
1.515.78,0.00354417
1.517.71,0.00339567
1.519.64,0.00324383
1.521.57,0.00322517
1.523.5,0.003426
1.525.43,0.0037355
1.527.35,0.0040305
1.529.28,0.00424233
1.531.21,0.00431633
1.533.14,0.0043385
1.535.07,0.00437033
1.537,0.004221
1.538.92,0.003899
1.540.85,0.00388683
1.542.78,0.0044105
1.544.71,0.005121
1.546.64,0.00570167
1.548.57,0.00607283
1.550.5,0.0062545
1.552.42,0.00627283
1.554.35,0.00610983
1.556.28,0.00577767
1.558.21,0.0056085
1.560.14,0.00611983
1.562.07,0.00712817
1.564,0.00802167
1.565.92,0.00860733
1.567.85,0.009023
1.569.78,0.00947867
1.571.71,0.0100042
1.573.64,0.0104035
1.575.57,0.010689
1.577.49,0.0111058
1.579.42,0.0115803
1.581.35,0.0118255
1.583.28,0.0117948
1.585.21,0.0116068
1.587.14,0.0113415
1.589.07,0.011036
1.590.99,0.0107213
1.592.92,0.0104285
1.594.85,0.010178
1.596.78,0.009964
1.598.71,0.009764
1.600.64,0.00957033
1.602.56,0.00940333
1.604.49,0.0092785
1.606.42,0.0091815
1.608.35,0.00910533
1.610.28,0.00904667
1.612.21,0.00892733
1.614.14,0.0086725
1.616.06,0.00845533
1.617.99,0.008536
1.619.92,0.0087775
1.621.85,0.00890717
1.623.78,0.0089785
1.625.71,0.009133
1.627.63,0.00933517
1.629.56,0.0094795
1.631.49,0.00944033
1.633.42,0.00919683
1.635.35,0.00907033
1.637.28,0.009407
1.639.21,0.0100308
1.641.13,0.0105597
1.643.06,0.0108493
1.644.99,0.0110565
1.646.92,0.011496
1.648.85,0.0121268
1.650.78,0.0126395
1.652.71,0.0133135
1.654.63,0.0146638
1.656.56,0.0162143
1.658.49,0.0171698
1.660.42,0.0173208
1.662.35,0.016881
1.664.28,0.016112
1.666.2,0.0150763
1.668.13,0.0138403
1.670.06,0.0126903
1.671.99,0.0117792
1.673.92,0.0109787
1.675.85,0.0102837
1.677.78,0.00972017
1.679.7,0.00905933
1.681.63,0.0081235
1.683.56,0.00717433
1.685.49,0.00670133
1.687.42,0.006703
1.689.35,0.00677067
1.691.27,0.00667583
1.693.2,0.00639117
1.695.13,0.00602117
1.697.06,0.005735
1.698.99,0.00565233
1.700.92,0.00592683
1.702.85,0.00650467
1.704.77,0.00706917
1.706.7,0.007513
1.708.63,0.00790383
1.710.56,0.00818483
1.712.49,0.00824
1.714.42,0.00806717
1.716.34,0.0078635
1.718.27,0.0079125
1.720.2,0.008195
1.722.13,0.00839833
1.724.06,0.00835183
1.725.99,0.00811633
1.727.92,0.00777617
1.729.84,0.00731317
1.731.77,0.00671383
1.733.7,0.0062015
1.735.63,0.00603233
1.737.56,0.00600683
1.739.49,0.005857
1.741.41,0.00565633
1.743.34,0.00549167
1.745.27,0.00527833
1.747.2,0.004976
1.749.13,0.0046805
1.751.06,0.00453283
1.752.99,0.00454067
1.754.91,0.00456417
1.756.84,0.0045245
1.758.77,0.00443517
1.760.7,0.00433167
1.762.63,0.00428267
1.764.56,0.00427033
1.766.49,0.00416983
1.768.41,0.0039465
1.770.34,0.00369817
1.772.27,0.00358817
1.774.2,0.00370433
1.776.13,0.0039015
1.778.06,0.0039935
1.779.98,0.00398267
1.781.91,0.00394817
1.783.84,0.003927
1.785.77,0.00393517
1.787.7,0.003927
1.789.63,0.0038135
1.791.56,0.0036535
1.793.48,0.0036265
1.795.41,0.003728
1.797.34,0.0037885
1.799.27,0.00377433
1.801.2,0.00379067
1.803.13,0.00387167
1.805.05,0.00395433
1.806.98,0.00398767
1.808.91,0.00396633
1.810.84,0.00392417
1.812.77,0.00390817
1.814.7,0.00392567
1.816.63,0.0039535
1.818.55,0.00397783
1.820.48,0.0039685
1.822.41,0.00389433
1.824.34,0.00379417
1.826.27,0.00372433
1.828.2,0.00368433
1.830.12,0.00369633
1.832.05,0.00378917
1.833.98,0.00390217
1.835.91,0.00396083
1.837.84,0.00395667
1.839.77,0.003878
1.841.7,0.003714
1.843.62,0.00356917
1.845.55,0.00358717
1.847.48,0.00372867
1.849.41,0.00385283
1.851.34,0.003916
1.853.27,0.00394633
1.855.2,0.00396883
1.857.12,0.00399067
1.859.05,0.00399783
1.860.98,0.00397617
1.862.91,0.00392183
1.864.84,0.003818
1.866.77,0.003681
1.868.69,0.003622
1.870.62,0.00371683
1.872.55,0.003872
1.874.48,0.00396567
1.876.41,0.003981
1.878.34,0.0039595
1.880.27,0.00394233
1.882.19,0.00394283
1.884.12,0.0039425
1.886.05,0.0039285
1.887.98,0.00391533
1.889.91,0.00393333
1.891.84,0.00398117
1.893.76,0.004019
1.895.69,0.0040315
1.897.62,0.004036
1.899.55,0.00403933
1.901.48,0.00404067
1.903.41,0.00404583
1.905.34,0.00405967
1.907.26,0.00407883
1.909.19,0.004096
1.911.12,0.00410533
1.913.05,0.0040925
1.914.98,0.00404
1.916.91,0.00397367
1.918.83,0.0039555
1.920.76,0.003991
1.922.69,0.0040455
1.924.62,0.00410533
1.926.55,0.00415267
1.928.48,0.00417067
1.930.41,0.00417267
1.932.33,0.00417417
1.934.26,0.004191
1.936.19,0.004226
1.938.12,0.00424267
1.940.05,0.00421267
1.941.98,0.00416667
1.943.91,0.00415017
1.945.83,0.0041635
1.947.76,0.004187
1.949.69,0.00421133
1.951.62,0.0042295
1.953.55,0.004234
1.955.48,0.00422867
1.957.4,0.0042235
1.959.33,0.00422617
1.961.26,0.004241
1.963.19,0.004263
1.965.12,0.00427283
1.967.05,0.00425883
1.968.98,0.0042415
1.970.9,0.00424183
1.972.83,0.00424817
1.974.76,0.00425083
1.976.69,0.004262
1.978.62,0.004289
1.980.55,0.00431767
1.982.47,0.00432833
1.984.4,0.0043165
1.986.33,0.0042925
1.988.26,0.00426267
1.990.19,0.00423633
1.992.12,0.00424433
1.994.05,0.0042905
1.995.97,0.00432683
1.997.9,0.00432867
1.999.83,0.00432783
2.001.76,0.004338
2.003.69,0.00433867
2.005.62,0.004329
2.007.54,0.00432533
2.009.47,0.00433117
2.011.4,0.0043475
2.013.33,0.00437333
2.015.26,0.004391
2.017.19,0.00439017
2.019.12,0.0043835
2.021.04,0.0043875
2.022.97,0.0044015
2.024.9,0.00441033
2.026.83,0.00440317
2.028.76,0.00438817
2.030.69,0.00438883
2.032.62,0.004417
2.034.54,0.0044475
2.036.47,0.00445233
2.038.4,0.004442
2.040.33,0.0044425
2.042.26,0.00445533
2.044.19,0.0044625
2.046.11,0.00445133
2.048.04,0.00443517
2.049.97,0.00443017
2.051.9,0.004428
2.053.83,0.00441533
2.055.76,0.00440417
2.057.69,0.00441717
2.059.61,0.00444883
2.061.54,0.00446117
2.063.47,0.0044375
2.065.4,0.0044045
2.067.33,0.0043935
2.069.26,0.00441033
2.071.18,0.00444533
2.073.11,0.00448667
2.075.04,0.00451967
2.076.97,0.00453467
2.078.9,0.004539
2.080.83,0.004547
2.082.76,0.00455317
2.084.68,0.0045435
2.086.61,0.00452
2.088.54,0.00449683
2.090.47,0.00448833
2.092.4,0.00450033
2.094.33,0.00451367
2.096.25,0.004513
2.098.18,0.00451617
2.100.11,0.00453717
2.102.04,0.00456133
2.103.97,0.0045725
2.105.9,0.00457283
2.107.83,0.00456883
2.109.75,0.00456417
2.111.68,0.004568
2.113.61,0.00458383
2.115.54,0.0046085
2.117.47,0.0046375
2.119.4,0.00466
2.121.33,0.004656
2.123.25,0.00461983
2.125.18,0.00458233
2.127.11,0.00456933
2.129.04,0.00457717
2.130.97,0.00460267
2.132.9,0.00464367
2.134.82,0.00467333
2.136.75,0.00467283
2.138.68,0.004655
2.140.61,0.0046345
2.142.54,0.004624
2.144.47,0.0046425
2.146.4,0.0046805
2.148.32,0.00470633
2.150.25,0.00471067
2.152.18,0.00469617
2.154.11,0.0046665
2.156.04,0.00465067
2.157.97,0.00467667
2.159.89,0.00472417
2.161.82,0.00475183
2.163.75,0.00474683
2.165.68,0.00472
2.167.61,0.0046935
2.169.54,0.00469067
2.171.47,0.004713
2.173.39,0.004735
2.175.32,0.0047415
2.177.25,0.004752
2.179.18,0.00478433
2.181.11,0.00481517
2.183.04,0.00480633
2.184.96,0.00476117
2.186.89,0.00473667
2.188.82,0.00476467
2.190.75,0.00481217
2.192.68,0.0048435
2.194.61,0.0048625
2.196.54,0.00487733
2.198.46,0.004883
2.200.39,0.00489117
2.202.32,0.004923
2.204.25,0.004964
2.206.18,0.004968
2.208.11,0.00493833
2.210.03,0.00492567
2.211.96,0.0049415
2.213.89,0.00495533
2.215.82,0.00495717
2.217.75,0.00495867
2.219.68,0.00496317
2.221.61,0.00497017
2.223.53,0.00497567
2.225.46,0.004973
2.227.39,0.00497217
2.229.32,0.00498983
2.231.25,0.00501667
2.233.18,0.00502967
2.235.11,0.00503233
2.237.03,0.005048
2.238.96,0.00506983
2.240.89,0.00505517
2.242.82,0.005013
2.244.75,0.00501
2.246.68,0.0050605
2.248.6,0.0051125
2.250.53,0.00513833
2.252.46,0.00514417
2.254.39,0.00513033
2.256.32,0.0051115
2.258.25,0.00511017
2.260.18,0.00512167
2.262.1,0.00514083
2.264.03,0.00516617
2.265.96,0.00517483
2.267.89,0.00516317
2.269.82,0.0051665
2.271.75,0.00519783
2.273.67,0.00522733
2.275.6,0.00522633
2.277.53,0.00519667
2.279.46,0.0051655
2.281.39,0.00517117
2.283.32,0.00522567
2.285.25,0.00530233
2.287.17,0.0053775
2.289.1,0.00546033
2.291.03,0.005555
2.292.96,0.00564867
2.294.89,0.00574167
2.296.82,0.00584833
2.298.74,0.005973
2.300.67,0.00610267
2.302.6,0.00624467
2.304.53,0.00644467
2.306.46,0.00672383
2.308.39,0.007019
2.310.32,0.00723467
2.312.24,0.00733967
2.314.17,0.007408
2.316.1,0.007554
2.318.03,0.007848
2.319.96,0.00826817
2.321.89,0.00873417
2.323.82,0.00918717
2.325.74,0.009576
2.327.67,0.009822
2.329.6,0.00990233
2.331.53,0.00992983
2.333.46,0.0100458
2.335.39,0.0102482
2.337.31,0.0104455
2.339.24,0.0105953
2.341.17,0.0106333
2.343.1,0.010367
2.345.03,0.00973683
2.346.96,0.00914217
2.348.89,0.00901567
2.350.81,0.00945133
2.352.74,0.0102607
2.354.67,0.0110927
2.356.6,0.0116818
2.358.53,0.0119465
2.360.46,0.011988
2.362.38,0.0119682
2.364.31,0.0117877
2.366.24,0.01131
2.368.17,0.0106037
2.370.1,0.00978483
2.372.03,0.00892733
2.373.96,0.00811833
2.375.88,0.00741317
2.377.81,0.00682117
2.379.74,0.00636033
2.381.67,0.00602483
2.383.6,0.005749
2.385.53,0.00550583
2.387.45,0.00533583
2.389.38,0.0052535
2.391.31,0.00522117
2.393.24,0.0052125
2.395.17,0.00521867
2.397.1,0.00522183
2.399.03,0.0052145
2.400.95,0.0052095
2.402.88,0.00521317
2.404.81,0.005225
2.406.74,0.00524217
2.408.67,0.0052515
2.410.6,0.0052445
2.412.53,0.00523467
2.414.45,0.00523183
2.416.38,0.00522933
2.418.31,0.005225
2.420.24,0.00522833
2.422.17,0.00523717
2.424.1,0.00523533
2.426.02,0.00521683
2.427.95,0.00520133
2.429.88,0.0052055
2.431.81,0.00521233
2.433.74,0.00519717
2.435.67,0.00518467
2.437.6,0.00520283
2.439.52,0.005221
2.441.45,0.00520967
2.443.38,0.00519983
2.445.31,0.00522467
2.447.24,0.00526633
2.449.17,0.0052885
2.451.09,0.00528883
2.453.02,0.00529783
2.454.95,0.005324
2.456.88,0.00533333
2.458.81,0.00530483
2.460.74,0.00525983
2.462.67,0.00523583
2.464.59,0.00523883
2.466.52,0.00525133
2.468.45,0.00526467
2.470.38,0.00527133
2.472.31,0.00525583
2.474.24,0.00523
2.476.16,0.00522683
2.478.09,0.0052625
2.480.02,0.0053185
2.481.95,0.00535533
2.483.88,0.005352
2.485.81,0.00532133
2.487.74,0.00528667
2.489.66,0.00527333
2.491.59,0.00530167
2.493.52,0.00535383
2.495.45,0.005383
2.497.38,0.00538367
2.499.31,0.00539817
2.501.24,0.00543617
2.503.16,0.0054595
2.505.09,0.00544783
2.507.02,0.00542167
2.508.95,0.00540383
2.510.88,0.005394
2.512.81,0.00538017
2.514.73,0.00536267
2.516.66,0.00536133
2.518.59,0.0053915
2.520.52,0.00543233
2.522.45,0.00545433
2.524.38,0.00546983
2.526.31,0.00549767
2.528.23,0.00552933
2.530.16,0.00554933
2.532.09,0.00554767
2.534.02,0.00552333
2.535.95,0.00550967
2.537.88,0.00552867
2.539.8,0.00554317
2.541.73,0.0055205
2.543.66,0.00549033
2.545.59,0.00549217
2.547.52,0.00552433
2.549.45,0.00555567
2.551.38,0.00556333
2.553.3,0.00554683
2.555.23,0.00551967
2.557.16,0.0055075
2.559.09,0.00552483
2.561.02,0.0055535
2.562.95,0.00557517
2.564.87,0.00560267
2.566.8,0.00563983
2.568.73,0.00566767
2.570.66,0.005674
2.572.59,0.00565833
2.574.52,0.0056265
2.576.45,0.00559783
2.578.37,0.0055895
2.580.3,0.00560267
2.582.23,0.00563467
2.584.16,0.00566867
2.586.09,0.00568533
2.588.02,0.00568617
2.589.94,0.00567833
2.591.87,0.00566783
2.593.8,0.0056745
2.595.73,0.00570333
2.597.66,0.00573467
2.599.59,0.00575883
2.601.52,0.0057795
2.603.44,0.00579717
2.605.37,0.005814
2.607.3,0.00582983
2.609.23,0.00583783
2.611.16,0.00584383
2.613.09,0.0058645
2.615.02,0.005894
2.616.94,0.00591417
2.618.87,0.00592217
2.620.8,0.00592167
2.622.73,0.00591517
2.624.66,0.0058975
2.626.59,0.00586317
2.628.51,0.0058285
2.630.44,0.00581583
2.632.37,0.0058285
2.634.3,0.00585933
2.636.23,0.00588783
2.638.16,0.005897
2.640.09,0.00589333
2.642.01,0.00589333
2.643.94,0.00591033
2.645.87,0.00594283
2.647.8,0.00597733
2.649.73,0.00601183
2.651.66,0.006046
2.653.58,0.00607233
2.655.51,0.00609317
2.657.44,0.00611617
2.659.37,0.00613017
2.661.3,0.00612817
2.663.23,0.006127
2.665.16,0.006131
2.667.08,0.00611783
2.669.01,0.0061015
2.670.94,0.0061255
2.672.87,0.0061765
2.674.8,0.0062025
2.676.73,0.00619783
2.678.65,0.00618883
2.680.58,0.00618983
2.682.51,0.00620967
2.684.44,0.00624667
2.686.37,0.00627017
2.688.3,0.00625867
2.690.23,0.006236
2.692.15,0.00623017
2.694.08,0.00624533
2.696.01,0.00628
2.697.94,0.00632417
2.699.87,0.00635833
2.701.8,0.0063775
2.703.73,0.00639567
2.705.65,0.00642767
2.707.58,0.00647933
2.709.51,0.00654367
2.711.44,0.00659883
2.713.37,0.00662917
2.715.3,0.0066445
2.717.22,0.00665433
2.719.15,0.00665167
2.721.08,0.0066375
2.723.01,0.0066335
2.724.94,0.00665617
2.726.87,0.00669283
2.728.8,0.00671317
2.730.72,0.00670033
2.732.65,0.0066685
2.734.58,0.006646
2.736.51,0.00665183
2.738.44,0.006686
2.740.37,0.006721
2.742.29,0.006726
2.744.22,0.0067085
2.746.15,0.0066905
2.748.08,0.00666583
2.750.01,0.00664083
2.751.94,0.006642
2.753.87,0.00666717
2.755.79,0.0066985
2.757.72,0.00672617
2.759.65,0.006744
2.761.58,0.00674767
2.763.51,0.00675333
2.765.44,0.0067885
2.767.36,0.006847
2.769.29,0.00687767
2.771.22,0.0068515
2.773.15,0.00679933
2.775.08,0.00676617
2.777.01,0.006766
2.778.94,0.00680067
2.780.86,0.00685167
2.782.79,0.0068905
2.784.72,0.00691883
2.786.65,0.00694467
2.788.58,0.0069545
2.790.51,0.006953
2.792.44,0.00695767
2.794.36,0.0069675
2.796.29,0.0069875
2.798.22,0.0070325
2.800.15,0.007093
2.802.08,0.0071385
2.804.01,0.0071665
2.805.93,0.007222
2.807.86,0.00733283
2.809.79,0.00746183
2.811.72,0.0075705
2.813.65,0.00767517
2.815.58,0.0078055
2.817.51,0.00796683
2.819.43,0.00816317
2.821.36,0.00837917
2.823.29,0.00856833
2.825.22,0.00870033
2.827.15,0.00877967
2.829.08,0.00883533
2.831,0.00889917
2.832.93,0.00897917
2.834.86,0.00906483
2.836.79,0.00916917
2.838.72,0.00933533
2.840.65,0.0095745
2.842.58,0.00984267
2.844.5,0.0101033
2.846.43,0.0103592
2.848.36,0.0106092
2.850.29,0.0108417
2.852.22,0.0110693
2.854.15,0.0113085
2.856.07,0.0115322
2.858,0.011723
2.859.93,0.0119128
2.861.86,0.0121053
2.863.79,0.0122217
2.865.72,0.012199
2.867.65,0.0120727
2.869.57,0.0119113
2.871.5,0.0117363
2.873.43,0.0115385
2.875.36,0.0113407
2.877.29,0.0112077
2.879.22,0.0111643
2.881.15,0.0111658
2.883.07,0.011189
2.885,0.0112532
2.886.93,0.0113658
2.888.86,0.0115232
2.890.79,0.0117185
2.892.72,0.0119225
2.894.64,0.0121122
2.896.57,0.0123152
2.898.5,0.0125702
2.900.43,0.0128677
2.902.36,0.013161
2.904.29,0.013422
2.906.22,0.0136602
2.908.14,0.0139018
2.910.07,0.0141622
2.912,0.0144472
2.913.93,0.01476
2.915.86,0.0150977
2.917.79,0.0154532
2.919.71,0.0158092
2.921.64,0.0161445
2.923.57,0.0164438
2.925.5,0.0166692
2.927.43,0.016767
2.929.36,0.0167243
2.931.29,0.016583
2.933.21,0.0163892
2.935.14,0.016153
2.937.07,0.015875
2.939,0.0155745
2.940.93,0.015278
2.942.86,0.0150103
2.944.78,0.014791
2.946.71,0.0146228
2.948.64,0.0145052
2.950.57,0.0144553
2.952.5,0.0144788
2.954.43,0.014518
2.956.36,0.0144915
2.958.28,0.014381
2.960.21,0.0142152
2.962.14,0.0139888
2.964.07,0.0136577
2.966,0.0132157
2.967.93,0.0127237
2.969.86,0.0122412
2.971.78,0.0117958
2.973.71,0.0113938
2.975.64,0.0110273
2.977.57,0.0106998
2.979.5,0.0104372
2.981.43,0.010235
2.983.35,0.0100507
2.985.28,0.009858
2.987.21,0.0096565
2.989.14,0.00945833
2.991.07,0.00927367
2.993,0.0091015
2.994.93,0.00894917
2.996.85,0.0088185
2.998.78,0.00867983
3.000.71,0.00852833
3.002.64,0.00839733
3.004.57,0.00827867
3.006.5,0.00813783
3.008.42,0.007989
3.010.35,0.00786033
3.012.28,0.00775267
3.014.21,0.00767517
3.016.14,0.00764183
3.018.07,0.00762733
3.020,0.0075905
3.021.92,0.0075295
3.023.85,0.00746717
3.025.78,0.007407
3.027.71,0.00734433
3.029.64,0.00729567
3.031.57,0.007277
3.033.49,0.0072805
3.035.42,0.00729717
3.037.35,0.00732233
3.039.28,0.00734117
3.041.21,0.007352
3.043.14,0.00736483
3.045.07,0.00736033
3.046.99,0.00731067
3.048.92,0.00722583
3.050.85,0.0071275
3.052.78,0.00702483
3.054.71,0.00693383
3.056.64,0.0068755
3.058.56,0.00684983
3.060.49,0.00682767
3.062.42,0.006789
3.064.35,0.006751
3.066.28,0.0067325
3.068.21,0.006729
3.070.14,0.00673167
3.072.06,0.00672883
3.073.99,0.0067095
3.075.92,0.00668533
3.077.85,0.00667317
3.079.78,0.006668
3.081.71,0.0066695
3.083.64,0.00668483
3.085.56,0.00669083
3.087.49,0.00665983
3.089.42,0.00662117
3.091.35,0.0066125
3.093.28,0.00661183
3.095.21,0.00658333
3.097.13,0.00655283
3.099.06,0.00657083
3.100.99,0.00664167
3.102.92,0.00671667
3.104.85,0.00673983
3.106.78,0.00669933
3.108.71,0.0066305
3.110.63,0.00657017
3.112.56,0.00654133
3.114.49,0.00654783
3.116.42,0.00656867
3.118.35,0.0065885
3.120.28,0.00660717
3.122.2,0.00662717
3.124.13,0.0066545
3.126.06,0.0066955
3.127.99,0.00673517
3.129.92,0.00674483
3.131.85,0.00672133
3.133.78,0.00668967
3.135.7,0.00666617
3.137.63,0.0066505
3.139.56,0.00664483
3.141.49,0.0066615
3.143.42,0.00670117
3.145.35,0.006741
3.147.27,0.00677483
3.149.2,0.00681817
3.151.13,0.00685333
3.153.06,0.00684033
