#Position (1/cm)	Attenuation
1400	0.301362006189421
1401	0.295261189333135
1402	0.333482952161028
1403	0.361657474945809
1404	0.328350668872533
1405	0.285259654469804
1406	0.27599942725096
1407	0.301220079806161
1408	0.319515483054581
1409	0.27950466042709
1410	0.316938172495504
1411	0.28712951406237
1412	0.290338423492608
1413	0.299332421095969
1414	0.319972013020429
1415	0.311567278536113
1416	0.335949745318181
1417	0.395974571150069
1418	0.356199050473785
1419	0.294033585744081
1420	0.271654102695295
1421	0.266401264134677
1422	0.289606056445442
1423	0.270119964287964
1424	0.232046498548022
1425	0.24631546568964
1426	0.237834080001227
1427	0.250516448045444
1428	0.270484484855367
1429	0.22274642496489
1430	0.21606546896839
1431	0.219894072394116
1432	0.225754370498584
1433	0.21827192566667
1434	0.259144433785694
1435	0.277822826286287
1436	0.231317290652594
1437	0.184554764897229
1438	0.172237785485537
1439	0.172698920378014
1440	0.174053503965955
1441	0.163683158670003
1442	0.159449083850954
1443	0.158748150194782
1444	0.1567687692439
1445	0.163291222290779
1446	0.172764887870734
1447	0.149960096789115
1448	0.144999752865836
1449	0.142626265825826
1450	0.143354510770009
1451	0.134622324555598
1452	0.138245613501043
1453	0.162777666521426
1454	0.18644131994211
1455	0.214340502486782
1456	0.184325746875356
1457	0.151653460279348
1458	0.118033139307207
1459	0.11190709658648
1460	0.109561652053742
1461	0.112001937817624
1462	0.122127992159486
1463	0.1212289316185
1464	0.113124784263977
1465	0.101761590258757
1466	0.0999517713843971
1467	0.100136961577604
1468	0.102396072400407
1469	0.114298580160546
1470	0.141323970666526
1471	0.152429989920547
1472	0.128809769641858
1473	0.115634387871341
1474	0.122568001915486
1475	0.107153466225421
1476	0.0909606450999901
1477	0.0882140642902515
1478	0.0895270618132285
1479	0.0932003636742582
1480	0.0901839872766773
1481	0.0841094250852229
1482	0.0841500632423356
1483	0.0854780170007549
1484	0.087451998490704
1485	0.0921059776076678
1486	0.0957244220196065
1487	0.104376659480611
1488	0.117410768613569
1489	0.105945689267794
1490	0.0890280903176103
1491	0.0824454135625395
1492	0.0840072828249378
1493	0.090459555459435
1494	0.107828938959356
1495	0.109214148815639
1496	0.103512827360538
1497	0.103267026071293
1498	0.0959722724118611
1499	0.0935693122501662
1500	0.0939282501201102
1501	0.094804694804787
1502	0.101085537253089
1503	0.134594769478885
1504	0.176377767459268
1505	0.222555162717644
1506	0.204469244828104
1507	0.163169853958552
1508	0.14374583605831
1509	0.128937765520738
1510	0.124362524617282
1511	0.121744234776744
1512	0.114666457878489
1513	0.115217014733408
1514	0.123222907282896
1515	0.147868831658651
1516	0.158550611133104
1517	0.129406118194141
1518	0.12524789463632
1519	0.162394083411255
1520	0.17949740497468
1521	0.1662857004808
1522	0.145298812341429
1523	0.143922773628664
1524	0.146393539040529
1525	0.137155287343515
1526	0.141952578358202
1527	0.14444651720829
1528	0.135936601191879
1529	0.135669722833823
1530	0.147629338549594
1531	0.179379774245774
1532	0.20931896430569
1533	0.173751792414943
1534	0.14936338269639
1535	0.159713975907577
1536	0.19843797352015
1537	0.253088334611204
1538	0.253135794392878
1539	0.215913294832906
1540	0.197472244697352
1541	0.159151251793623
1542	0.136338846212655
1543	0.129350987776439
1544	0.117913105868332
1545	0.100891768590201
1546	0.0962820174919581
1547	0.104703505879283
1548	0.112186318960572
1549	0.100204316828068
1550	0.092522853718769
1551	0.0939191951560559
1552	0.108706952372079
1553	0.117615472684503
1554	0.112725700623448
1555	0.142926654230241
1556	0.185210882434816
1557	0.184383450426053
1558	0.142885694354085
1559	0.105559060661573
1560	0.0863295625721009
1561	0.0813965918214843
1562	0.0882907409103088
1563	0.0917239230927036
