#Position (1/cm)	Attenuation
989	0.074388638175257
990	0.0713612988287042
991	0.0753298242137746
992	0.0674576537275661
993	0.0700288663273926
994	0.0665760465055981
995	0.0657167755492985
996	0.0641489138969789
997	0.0661746111872835
998	0.065987904106988
999	0.0658141456833621
1000	0.0652986778538784
1001	0.0651996310947763
1002	0.0640325225511417
1003	0.0627857530970914
1004	0.0606644136046751
1005	0.0604803380030812
1006	0.0606433534015508
1007	0.0612479297288755
1008	0.0608621873820421
1009	0.0593211083709041
1010	0.0584049426875183
1011	0.0589024925694783
1012	0.058566542226507
1013	0.0577224171429821
1014	0.057381923104403
1015	0.06136951821871
1016	0.0611628799633316
1017	0.0564044585629015
1018	0.0610532991122919
1019	0.0613521775341482
1020	0.0560353632799426
1021	0.0616392462622321
1022	0.0619994611363305
1023	0.0602253347365611
1024	0.0570461127560021
1025	0.0595495884676978
1026	0.0584071412656693
1027	0.0577227492495778
1028	0.0561776830789754
1029	0.0572306121681829
1030	0.0558825930150476
1031	0.05509762595466
1032	0.0550794917428377
1033	0.0562004008620305
1034	0.0555565446286399
1035	0.0553581427879384
1036	0.0550405634440061
1037	0.0552048863272392
1038	0.0555818268517168
1039	0.0559708663726946
1040	0.0564406243741625
1041	0.0571504650539843
1042	0.0576691383734965
1043	0.0570260962049543
1044	0.0575557316156513
1045	0.057850169999703
1046	0.0587227090939886
1047	0.0586656534835294
1048	0.0581318923615448
1049	0.0592488171573867
1050	0.05898383321041
1051	0.058608440041887
1052	0.0587730180054422
1053	0.0616026676052878
1054	0.0613265987177259
1055	0.0613824569511666
1056	0.0611360873671066
1057	0.0615412680500196
1058	0.0615697315366654
1059	0.0617524198677366
1060	0.06391699647349
1061	0.0642245506598111
1062	0.0641103912205477
1063	0.0637708398310712
1064	0.0632585036497925
1065	0.0631619574878364
1066	0.0648600132711036
1067	0.066478150822645
1068	0.0661325897480954
1069	0.065967561410876
1070	0.0694153969457977
1071	0.0701766980372965
1072	0.0690734585416097
1073	0.0690323275888898
1074	0.0729948636846885
1075	0.0720598302542586
1076	0.0720839369601634
1077	0.0727081915523703
1078	0.0737526279189469
1079	0.0754010931092081
1080	0.0779134359831398
1081	0.0768790956004878
1082	0.0754520482230114
1083	0.077371425195936
1084	0.0762372999305896
1085	0.0761463482527858
1086	0.0759221028602781
1087	0.0754814633716361
1088	0.0754844755755315
1089	0.0759628581794595
1090	0.0774901301544301
1091	0.0770763289446085
1092	0.0789131523303271
1093	0.0784389390494345
1094	0.0782982034567821
1095	0.0793889161506126
1096	0.081358608709617
