Wavenumber (cm^-1)	Intensity profile for Laser = Laser wrapper [Q0259] - LaserTune LT-OEM [Q0259]: PiF (V)
946.188073394487	4.23732698813786e-4
947.183486238524	4.14891131854429e-4
948.17889908256	4.2346166985386e-4
949.174311926597	4.23148480833502e-4
950.169724770634	4.28719631676421e-4
951.16513761467	4.09389243967935e-4
952.160550458707	4.31098663657992e-4
953.155963302744	4.25196255197385e-4
954.15137614678	4.19071000703062e-4
955.146788990817	4.20275573858288e-4
956.142201834854	4.10958200502616e-4
957.13761467889	4.12807220295888e-4
958.133027522927	4.26259291006872e-4
959.128440366964	4.25349838274677e-4
960.123853211	4.08747808762777e-4
961.119266055037	4.05314775270383e-4
962.114678899074	4.08410528279314e-4
963.11009174311	4.0796483621188e-4
964.105504587147	4.08308139561119e-4
965.100917431183	4.20757403120378e-4
966.09633027522	4.06784354519759e-4
967.091743119257	3.96419002519041e-4
968.087155963293	4.04709477259882e-4
969.08256880733	4.11575544244669e-4
970.077981651367	4.00996380508899e-4
971.073394495403	4.06992143389035e-4
972.06880733944	4.1599331629146e-4
973.064220183477	3.88637459936282e-4
974.059633027513	3.89203609319238e-4
975.05504587155	3.8367762996964e-4
976.050458715587	3.94828965954143e-4
977.045871559623	3.91447126820846e-4
978.04128440366	3.65642158403021e-4
979.036697247697	3.59938504513027e-4
980.032110091733	3.69825038684543e-4
981.02752293577	3.7857325122437e-4
982.022935779807	3.69834072983207e-4
983.018348623843	3.50982503103923e-4
984.01376146788	3.4415558474668e-4
985.009174311917	3.38186924762537e-4
986.004587155953	3.39018080239642e-4
986.99999999999	3.2806851025864e-4
989	5.26687566390937e-4
989.997229916898	5.38284594442873e-4
990.994459833795	5.23061801193707e-4
991.991689750692	5.61361204664112e-4
992.98891966759	5.49354621739399e-4
993.986149584488	5.7118148731209e-4
994.983379501385	5.83603647975357e-4
995.980609418282	6.04737883983794e-4
996.97783933518	5.84067408640119e-4
997.975069252077	5.89042295771201e-4
998.972299168975	5.93800359734343e-4
999.969529085872	6.02024582951648e-4
1000.96675900277	6.02394989196879e-4
1001.96398891967	6.13091598815285e-4
1002.96121883656	6.25149376099095e-4
1003.95844875346	6.49737725630142e-4
1004.95567867036	6.60347003694794e-4
1005.95290858726	6.61274525024317e-4
1006.95013850415	6.44672495512418e-4
1007.94736842105	6.49719657032814e-4
1008.94459833795	6.64349198003031e-4
1009.94182825485	6.7790365743221e-4
1010.93905817174	6.63734865693866e-4
1011.93628808864	6.61894880199259e-4
1012.93351800554	6.72465009636365e-4
1013.93074792244	6.64656364157614e-4
1014.92797783933	6.53836285790798e-4
1015.92520775623	6.57154884833445e-4
1016.92243767313	6.66713172820162e-4
1017.91966759003	6.57880640159469e-4
1018.91689750692	6.48722872746864e-4
1019.91412742382	6.76681015679656e-4
1020.91135734072	6.45211541999381e-4
1021.90858725762	6.371077760976e-4
1022.90581717451	6.55209499187755e-4
1023.90304709141	6.8370668860751e-4
1024.90027700831	6.5924783069065e-4
1025.89750692521	6.68351392311269e-4
1026.8947368421	6.70477463930243e-4
1027.891966759	6.91801420210628e-4
1028.8891966759	6.70197400671653e-4
1029.8864265928	6.87434842522934e-4
1030.8836565097	6.99227613712595e-4
1031.88088642659	7.02211943704667e-4
1032.87811634349	6.7855713836892e-4
1033.87534626039	6.91214190797455e-4
1034.87257617729	6.95875888908179e-4
1035.86980609418	7.06894721845607e-4
1036.86703601108	7.08644364353573e-4
1037.86426592798	7.05638954331285e-4
1038.86149584488	7.03169579363071e-4
1039.85872576177	7.00332809582515e-4
1040.85595567867	6.89323010943751e-4
1041.85318559557	6.81122879189551e-4
1042.85041551247	6.96580564203986e-4
1043.84764542936	6.8853100409419e-4
1044.84487534626	6.865856184485e-4
