#Position (1/cm)	Attenuation
1351	0.589877094434312
1352	0.671230821546928
1353	0.676036172332089
1354	0.597618722409555
1355	0.677650308455749
1356	0.635839058044337
1357	0.561973256522521
1358	0.517706575801949
1359	0.491473198475858
1360	0.516351051962329
1361	0.496479600812916
1362	0.412449194516033
1363	0.352015099363281
1364	0.409498620158315
1365	0.367897415509824
1366	0.36925741722976
1367	0.412411415461547
1368	0.400568693926399
1369	0.419657811066197
1370	0.359420461994269
1371	0.3079032196302
1372	0.367924904459634
1373	0.430748523254541
1374	0.369436889711573
1375	0.385938031801256
1376	0.366803414404693
1377	0.318449769867651
1378	0.305033974785986
1379	0.339379270511313
1380	0.317254607937906
1381	0.335723378721762
1382	0.344520069788925
1383	0.309250075318556
1384	0.295535334992852
1385	0.338685529491408
1386	0.398454320669801
1387	0.350558819782322
1388	0.342223867987674
1389	0.328416750113517
1390	0.290812335352461
1391	0.307207955725199
1392	0.31482769857468
1393	0.365489383031163
1394	0.364025270601593
1395	0.311206867345874
1396	0.290537649165607
1397	0.323822406475049
1398	0.349946050352518
1399	0.294691943173833
1400	0.293056311004612
1401	0.281522330263619
1402	0.317444673755458
1403	0.317865198633134
1404	0.317095013740217
1405	0.276278864726412
1406	0.26240523887635
1407	0.261839198100657
1408	0.27845270173315
1409	0.273484730070987
1410	0.293905188304888
1411	0.274211087177688
1412	0.262189929227674
1413	0.273325691769961
1414	0.308624139841726
1415	0.35455547852485
1416	0.33106777721019
1417	0.344774806546723
1418	0.35418793608322
1419	0.291804223713556
1420	0.267413596171844
1421	0.266192457959157
1422	0.27349627983032
1423	0.254228069808736
1424	0.231201182861452
1425	0.228157197762105
1426	0.213795216874552
1427	0.226021856737842
1428	0.262495169479872
1429	0.234329628246796
1430	0.215840183058394
1431	0.20575263905623
1432	0.202279998283884
1433	0.213935392208911
1434	0.257146734061103
1435	0.256062998610025
1436	0.202436797028481
1437	0.173550499991659
1438	0.172743337060255
1439	0.171274952834752
1440	0.171410921698904
1441	0.172456023225632
1442	0.169952947937849
1443	0.162820724807962
1444	0.159558451919336
1445	0.169383892690394
1446	0.179207491353025
1447	0.163451679032245
1448	0.15172055463254
1449	0.148773874959399
1450	0.144146880091666
1451	0.140983841450496
1452	0.146393598337578
1453	0.169042922517623
1454	0.190930439816532
1455	0.237581733272209
1456	0.196454329336101
1457	0.172731335241017
1458	0.143967549316621
1459	0.128716003624981
1460	0.127067395248345
1461	0.125104330201927
1462	0.146809213772825
1463	0.16305414136999
1464	0.132893914247319
1465	0.119568776359889
1466	0.117226472027236
1467	0.111249100269544
1468	0.113482854064604
1469	0.129268299901694
1470	0.158871794851744
1471	0.158759969677612
1472	0.129497333692983
1473	0.116785695502363
1474	0.124951811685595
1475	0.115559994127882
1476	0.0965081144401105
1477	0.0916480903639786
1478	0.095547649166113
1479	0.10002532268237
1480	0.0984925409837457
1481	0.0943080682081799
1482	0.0926251995039051
1483	0.093162055363222
1484	0.0960597270368557
1485	0.108716407657576
1486	0.118948884661594
1487	0.124944687429959
1488	0.140805067004251
1489	0.124418962317433
1490	0.104051162346444
1491	0.100431865803704
1492	0.104702481160383
1493	0.114103671910677
1494	0.133866282020888
1495	0.131697293820891
1496	0.120180784099464
1497	0.123410457273656
1498	0.114958047784704
1499	0.1088621111476
1500	0.107399754473294
1501	0.107053164034273
1502	0.113561036861627
1503	0.14273294916484
1504	0.188870086216997
1505	0.240402319529219
1506	0.217878948426345
1507	0.174067035577379
1508	0.145775249087763
1509	0.121051864331823
1510	0.114089789372096
1511	0.115323714464147
1512	0.107932444159403
1513	0.10786680837514
1514	0.115892293432259
1515	0.139570929778447
1516	0.145637774233683
1517	0.116105056097173
1518	0.109355579147891
1519	0.136283066822389
1520	0.167566862896923
1521	0.152938007444214
