Wavenumber (cm^-1)	Intensity profile for Laser = Laser wrapper [Q0259] - LaserTune LT-OEM [Q0259]: PiF (V)	Valid:Intensity profile for Laser = Laser wrapper [Q0259] - LaserTune LT-OEM [Q0259]: PiF
998.972299168975	3.2613818177739e-4	1
999.969529085872	3.35398337908189e-4	1
1000.96675900277	3.43821315696105e-4	0
1001.96398891967	3.43821315696105e-4	1
1002.96121883656	3.45875112925765e-4	1
1003.95844875346	3.56285636419804e-4	1
1004.95567867036	3.68533133975563e-4	1
1005.95290858726	3.68659614156862e-4	0
1006.95013850415	3.68081419042353e-4	1
1007.94736842105	3.61447232389947e-4	1
1008.94459833795	3.62040484668896e-4	1
1009.94182825485	3.70276753617752e-4	1
1010.93905817174	3.70671251326089e-4	0
1011.93628808864	3.73676661348377e-4	1
1012.93351800554	3.75989441806411e-4	1
1013.93074792244	3.79627252735193e-4	1
1014.92797783933	3.67671864169576e-4	0
1015.92520775623	3.63573304008921e-4	1
1016.92243767313	3.64247864975847e-4	1
1017.91966759003	3.60119190486311e-4	1
1018.91689750692	3.62579531155859e-4	1
1019.91412742382	3.59616281194004e-4	1
1020.91135734072	3.59745772808191e-4	0
1021.90858725762	3.59745772808191e-4	1
1022.90581717451	3.66256490712186e-4	1
1023.90304709141	3.69686512771692e-4	1
1024.90027700831	3.70836880134932e-4	1
1025.89750692521	3.6335648084098e-4	1
1026.8947368421	3.75363063765693e-4	1
1027.891966759	3.70333970842626e-4	1
1028.8891966759	3.8454793407429e-4	1
1029.8864265928	3.63239034958345e-4	1
1030.8836565097	3.76925997434599e-4	1
1031.88088642659	3.81154049209441e-4	1
1032.87811634349	3.88146596375527e-4	1
1033.87534626039	3.83635469909207e-4	0
1034.87257617729	3.82738062908563e-4	1
1035.86980609418	3.79735664319163e-4	1
1036.86703601108	3.76016544702403e-4	0
1037.86426592798	3.95277669454464e-4	1
1038.86149584488	3.97756078721341e-4	1
1039.85872576177	3.87321463764198e-4	1
1040.85595567867	3.90067890558113e-4	1
1041.85318559557	3.78151650620041e-4	1
1042.85041551247	3.68018178951704e-4	1
1043.84764542936	3.70219536392879e-4	1
1044.84487534626	3.79100251979781e-4	1
1045.84210526316	3.67030428964419e-4	1
1046.83933518006	3.84195596426387e-4	1
1047.83656509695	3.85231529339881e-4	1
1048.83379501385	3.78094433395168e-4	1
1049.83102493075	3.49299112119495e-4	0
1050.82825484765	3.80241585044358e-4	1
1051.82548476454	3.50356125063205e-4	0
1052.82271468144	3.46787577090849e-4	1
1053.81994459834	3.69930438835625e-4	1
1054.81717451524	3.49235872028845e-4	0
1055.81440443214	3.63886493029279e-4	1
1056.81163434903	3.30890222874756e-4	0
1057.80886426593	3.34037170242784e-4	1
1058.80609418283	3.40156401871331e-4	1
1059.80332409973	3.30601125317502e-4	1
1060.80055401662	3.39680595475016e-4	0
1061.79778393352	3.33028340225282e-4	1
1062.79501385042	3.15411457830104e-4	1
1063.79224376732	3.06106130205985e-4	1
1064.78947368421	3.29619398195993e-4	1
1065.78670360111	3.00872259846529e-4	1
1066.78393351801	3.02447239246987e-4	1
1067.78116343491	3.03067594421928e-4	1
1068.7783933518	3.03350669113406e-4	1
1069.7756232687	2.93250323206837e-4	1
1070.7728531856	2.89290288959032e-4	1
1071.7700831025	3.10825045541582e-4	0
1072.76731301939	2.96183458839812e-4	1
1073.76454293629	3.05618278078118e-4	1
1074.76177285319	2.95804018295916e-4	1
1075.75900277009	2.96005784299416e-4	0
1076.75623268698	2.96047944359849e-4	1
1077.75346260388	2.76139361536855e-4	1
1078.75069252078	2.81885175487282e-4	1
1079.74792243768	2.79765126734084e-4	1
1080.74515235457	2.71613177906094e-4	1
1081.74238227147	2.75940606966242e-4	1
1082.73961218837	2.69574437840874e-4	1
1083.73684210527	2.66153450080033e-4	1
1084.73407202217	2.7258285929605e-4	1
1085.73130193906	2.57649163604138e-4	1
1086.72853185596	2.83213217390918e-4	1
1087.72576177286	2.74022324216545e-4	1
1088.72299168976	2.69706940887949e-4	1
1089.72022160665	2.68803511021529e-4	1
1090.71745152355	2.61675449375481e-4	0
1091.71468144045	2.5126793731433e-4	1
1092.71191135735	2.49403860356618e-4	1
1093.70914127424	2.65909524016099e-4	1
1094.70637119114	2.50548204854082e-4	0
1095.70360110804	2.49126808530916e-4	1
1096.70083102494	2.46100318478411e-4	1
1097.69806094183	2.40477973276394e-4	1
1098.69529085873	2.5248154476822e-4	1
1099.69252077563	2.44022429785646e-4	1
1100.68975069253	2.39920858192102e-4	1
1101.68698060942	2.25872523769281e-4	1
1102.68421052632	2.29148962751495e-4	1
1103.68144044322	2.32521767586128e-4	1
1104.67867036012	2.18057855424754e-4	1
1105.67590027701	2.05527283177517e-4	1
1106.67313019391	1.91096496777912e-4	1
1107.67036011081	2.0521108272427e-4	1
1108.66759002771	2.00166932636762e-4	0
1109.6648199446	1.99935052304381e-4	1
1110.6620498615	1.77304134150576e-4	1
1111.6592797784	1.8689855933195e-4	1
1112.6565096953	1.69899020678826e-4	0
1113.6537396122	1.7812324389613e-4	1
1114.65096952909	1.64845836292653e-4	1
1115.64819944599	1.72446692902128e-4	1
1116.64542936289	1.71892589250724e-4	1
1117.64265927979	1.59485485751898e-4	1
1118.63988919668	1.56513201491379e-4	1
1119.63711911358	1.49617020177711e-4	1
1120.63434903048	1.41257282480444e-4	1
1121.63157894738	1.40537550020196e-4	1
1122.62880886427	1.40519481422868e-4	1
1123.62603878117	1.37655608746318e-4	1
1124.62326869807	1.44768613227927e-4	1
1125.62049861497	1.4294368489776e-4	1
1126.61772853186	1.34900147653739e-4	1
1127.61495844876	1.34433375556089e-4	1
1128.61218836566	1.21941951936398e-4	1
1129.60941828256	1.0665893002947e-4	1
1130.60664819945	1.11947006180911e-4	1
1131.60387811635	1.33355282582162e-4	1
1132.60110803325	1.18051180645018e-4	1
1133.59833795015	1.23119422195631e-4	1
1134.59556786704	1.16406938288135e-4	1
1135.59279778394	1.04951447581937e-4	1
1136.59002770084	1.01096813485215e-4	1
1137.58725761774	9.19781947001554e-5	0
1138.58448753464	1.04740647279773e-4	1
1139.58171745153	9.54804911489745e-5	1
1140.57894736843	1.09745648739736e-4	1
1141.57617728533	8.58228258769515e-5	1
1142.57340720223	8.00529204634198e-5	1
1143.57063711912	9.66971100357526e-5	1
1144.56786703602	7.97156399799566e-5	1
1145.56509695292	1.05192362212983e-4	1
1146.56232686982	1.05999426226984e-4	0
1147.55955678671	9.73867281671194e-5	1
1148.55678670361	9.48209873464884e-5	1
1149.55401662051	7.19100059340933e-5	1
1150.55124653741	9.08127701724744e-5	1
1151.5484764543	9.90430162555549e-5	1
1152.5457063712	7.94777367817995e-5	1
1153.5429362881	9.09211817564447e-5	1
1154.540166205	1.00651121417781e-4	1
1155.53739612189	9.2613607039537e-5	1
1156.53462603879	9.75252540799703e-5	1
1157.53185595569	7.96162626946505e-5	0
1158.52908587259	7.96162626946505e-5	1
1159.52631578948	7.84177124052008e-5	1
1160.52354570638	9.41343806480096e-5	1
1161.52077562328	9.2984013284769e-5	1
1162.51800554018	8.31125362776934e-5	1
1163.51523545708	8.85812984024186e-5	1
1164.51246537397	9.34658425468593e-5	1
1165.50969529087	8.38623830668215e-5	0
1166.50692520777	8.21699577837292e-5	1
1167.50415512467	8.5798734413847e-5	1
1168.50138504156	8.87107900166054e-5	0
1169.49861495846	9.1210279313699e-5	1
1170.49584487536	9.87960787587335e-5	1
1171.49307479226	9.46282556416522e-5	1
1172.49030470915	1.03054244862457e-4	1
1173.48753462605	8.12364135884292e-5	1
1174.48476454295	1.00584869894244e-4	1
1175.48199445985	8.3422713865164e-5	0
1176.47922437674	9.53299195045712e-5	1
1177.47645429364	9.65465383913493e-5	1
1178.47368421054	9.84256725135016e-5	1
1179.47091412744	1.01485288327775e-4	1
1180.46814404433	1.03518005527219e-4	1
1181.46537396123	1.06460175458858e-4	1
1182.46260387813	9.57997030351093e-5	1
1183.45983379503	9.1583696991819e-5	1
1184.45706371192	9.25744584119922e-5	1
1185.45429362882	9.72722937173729e-5	1
1186.45152354572	1.00458389712945e-4	1
1187.44875346262	1.09953437609013e-4	1
1188.44598337952	1.0172620295882e-4	0
1189.44321329641	1.0172620295882e-4	1
1190.44044321331	1.01349773847812e-4	1
1191.43767313021	1.08071292053972e-4	1
1192.43490304711	1.00115086363706e-4	1
1193.432132964	1.19165410813602e-4	1
1194.4293628809	1.09375242494504e-4	1
1195.4265927978	9.98350231051158e-5	1
1196.4238227147	1.1000463196811e-4	1
1197.42105263159	1.00500549773378e-4	1
1198.41828254849	1.10950221894962e-4	1
1199.41551246539	1.08941596158623e-4	1
1200.41274238229	1.11209205123336e-4	1
1201.40997229918	1.06445118294417e-4	1
1202.40720221608	1.11299548109978e-4	1
1203.40443213298	1.19707468733454e-4	1
1204.40166204988	1.11441085455717e-4	1
1205.39889196677	1.0984803745793e-4	0
1206.39612188367	1.14301946699378e-4	1
1207.39335180057	1.03370445315704e-4	1
1208.39058171747	1.19201548008259e-4	1
1209.38781163436	9.30954363016274e-5	1
1210.38504155126	1.09573997065117e-4	1
1211.38227146816	1.07429856848815e-4	1
1212.37950138506	1.05053836300132e-4	1
1213.37673130195	1.03716760097831e-4	1
1214.37396121885	1.08637441436928e-4	0
1215.37119113575	9.97747944473545e-5	1
1216.36842105265	8.51663335073534e-5	1
1217.36565096955	8.06461727423685e-5	1
1218.36288088644	9.13608509581022e-5	1
1219.36011080334	9.39807975707183e-5	1
1220.35734072024	9.31104934660677e-5	0
1221.35457063714	8.4262903640934e-5	1
1222.35180055403	8.61661292261909e-5	1
1223.34903047093	9.00569005175702e-5	1
1224.34626038783	8.90781848289493e-5	1
1225.34349030473	8.75001939956034e-5	1
1226.34072022162	8.62022664208476e-5	1
1227.33795013852	8.35220911504702e-5	1
1228.33518005542	7.38192543851262e-5	1
1229.33240997232	8.31757763683427e-5	0
1230.32963988921	9.56521428235942e-5	1
1231.32686980611	8.5660208500996e-5	0
1232.32409972301	8.24078609818863e-5	1
1233.32132963991	7.39216431033204e-5	1
1234.3185595568	6.27552499543771e-5	1
1235.3157894737	7.78124143946998e-5	1
1236.3130193906	9.0930216055109e-5	1
1237.3102493075	8.52325850308908e-5	1
1238.30747922439	6.67423870981745e-5	0
1239.30470914129	7.63639151755408e-5	1
1240.30193905819	7.92518793151947e-5	1
1241.29916897509	7.95590454697772e-5	1
1242.29639889199	1.00735441538647e-4	1
1243.29362880888	9.16077884549235e-5	0
1244.29085872578	1.13811083138623e-4	1
1245.28808864268	8.94214881781886e-5	1
1246.28531855958	1.18834153195915e-4	0
1247.28254847647	1.23833131790102e-4	1
1248.27977839337	1.24453486965043e-4	1
1249.27700831027	1.37586345789893e-4	0
1250.27423822717	1.37860386182707e-4	1
1251.27146814406	1.50776421839616e-4	1
1252.26869806096	1.49330934053345e-4	1
1253.26592797786	1.75831543468313e-4	1
1254.26315789476	1.79749417655685e-4	0
1255.26038781165	1.79074856688758e-4	1
1256.25761772855	1.9240647008422e-4	1
1257.25484764545	2.15895646611123e-4	0
1258.25207756235	2.26381455927364e-4	1
1259.24930747924	2.20114664087302e-4	1
1260.24653739614	2.26842205159238e-4	0
1261.24376731304	2.38216387177458e-4	1
1262.24099722994	2.51921418251039e-4	0
1263.23822714683	2.51921418251039e-4	1
1264.23545706373	2.74952856978957e-4	1
1265.23268698063	2.73579643582e-4	1
1266.22991689753	2.78840616837448e-4	1
1267.22714681443	2.83637829428135e-4	1
1268.22437673132	2.95289063272057e-4	1
1269.22160664822	2.8159306649714e-4	1
1270.21883656512	3.02094901599083e-4	1
1271.21606648202	3.14508027963685e-4	1
1272.21329639891	3.10852148437575e-4	1
1273.21052631581	3.1622755614277e-4	1
1274.20775623271	2.96490624994395e-4	1
1275.20498614961	3.13773238338997e-4	1
1276.2022160665	3.11966378606158e-4	1
1277.1994459834	3.17028597290995e-4	1
1278.1966759003	3.24755934081769e-4	1
1279.1939058172	3.16980414364786e-4	1
1280.19113573409	3.09238020409572e-4	1
1281.18836565099	2.9824026750236e-4	1
1282.18559556789	2.89832346878884e-4	1
1283.18282548479	2.65656563653502e-4	1
1284.18005540168	2.62840873903162e-4	1
1285.17728531858	2.58444181886587e-4	1
1286.17451523548	2.56450613314689e-4	0
1287.17174515238	2.51424531824509e-4	1
1288.16897506927	2.48638956403049e-4	0
1289.16620498617	2.61055094200539e-4	1
1290.16343490307	2.49199082920229e-4	1
1291.16066481997	2.6433755604853e-4	0
1292.15789473686	2.66665393671004e-4	1
1293.15512465376	2.82484450632007e-4	1
1294.15235457066	2.87435246299985e-4	1
1295.14958448756	2.86682388077969e-4	1
1296.14681440446	3.0793406996904e-4	1
1297.14404432135	3.12511447958898e-4	1
1298.14127423825	3.20934425746815e-4	1
1299.13850415515	3.04112561634086e-4	1
1300.13573407205	3.20759762639307e-4	1
1301.13296398894	3.01028854356708e-4	1
1302.13019390584	2.98213164606368e-4	1
1303.12742382274	3.01013797192268e-4	1
1304.12465373964	2.84995985660652e-4	1
1305.12188365653	3.07837704116622e-4	1
1306.11911357343	2.75031154234047e-4	0
1307.11634349033	2.8191830124905e-4	1
1308.11357340723	2.91422383443782e-4	1
1309.11080332412	2.7715722585302e-4	1
1310.10803324102	2.70014107042531e-4	1
1311.10526315792	2.63985218400626e-4	1
1312.10249307482	2.4541672321282e-4	1
1313.09972299171	2.66662382238115e-4	1
1314.09695290861	2.49241242980662e-4	1
1315.09418282551	2.3494597106102e-4	1
1316.09141274241	2.46277993018807e-4	0
1317.0886426593	2.43200308607205e-4	1
1318.0858725762	2.24941991006869e-4	1
1319.0831024931	2.3206704122003e-4	0
1320.08033241	2.29859660913079e-4	1
1321.07756232689	2.32675350663419e-4	1
1322.07479224379	2.2719755424003e-4	1
1323.07202216069	2.16497933188736e-4	1
1324.06925207759	2.35259160081378e-4	1
1325.06648199449	2.05623649029935e-4	1
1326.06371191138	2.02434541601475e-4	1
1327.06094182828	2.02106295416676e-4	1
1328.05817174518	1.94312707102365e-4	1
1329.05540166208	1.91490994486248e-4	1
1330.05263157897	1.93108133947139e-4	1
1331.04986149587	1.78662290383093e-4	1
1332.04709141277	1.82986708010354e-4	1
1333.04432132967	1.63316028385516e-4	1
1334.04155124656	1.67848234882054e-4	0
1335.03878116346	1.46346604061273e-4	1
1336.03601108036	1.35902954805465e-4	1
1337.03324099726	1.34797758935545e-4	1
1338.03047091415	1.24435418367715e-4	1
1339.02770083105	1.1261855571495e-4	1
1340.02493074795	1.35815623251711e-4	1
1341.02216066485	1.34427352690313e-4	1
1342.01939058174	1.46723033172281e-4	1
1343.01662049864	1.29759631713813e-4	1
1344.01385041554	1.27362531134914e-4	1
1345.01108033244	1.28118400789818e-4	1
1346.00831024933	1.28913419072267e-4	1
1347.00554016623	1.24348086813961e-4	1
1348.00277008313	1.18734775910609e-4	0
1349.00000000003	1.18734775910609e-4	1
1351	7.62765836217869e-5	0
1351.99676375405	7.62765836217869e-5	1
1352.99352750809	1.01756317287701e-4	1
1353.99029126214	1.12591452818957e-4	1
1354.98705501618	1.01798477348134e-4	1
1355.98381877023	1.12344515322136e-4	1
1356.98058252427	1.00681235746662e-4	1
1357.97734627832	1.28133457954258e-4	0
1358.97411003236	1.30349872559874e-4	1
1359.97087378641	1.14458541209557e-4	1
1360.96763754045	1.16033520610015e-4	0
1361.9644012945	1.17686797265562e-4	1
1362.96116504854	1.54260649691106e-4	1
1363.95792880259	1.57500951478664e-4	0
1364.95469255663	1.42184803809968e-4	1
1365.95145631068	1.48725636042844e-4	1
1366.94822006473	1.41660814487444e-4	1
1367.94498381877	1.29461499857895e-4	1
1368.94174757282	1.53522848633531e-4	1
1369.93851132686	1.59705320352727e-4	1
1370.93527508091	1.53342162660247e-4	1
1371.93203883495	1.19063022095408e-4	1
1372.928802589	1.27043319248779e-4	1
1373.92556634304	1.25203333754172e-4	1
1374.92233009709	1.47584302978267e-4	1
1375.91909385113	1.56943836394372e-4	0
1376.91585760518	1.68664333194719e-4	1
1377.91262135922	1.53459608542881e-4	0
1378.90938511327	1.68516772983204e-4	1
1379.90614886731	1.69489465806049e-4	0
1380.90291262136	1.6786931491227e-4	1
1381.89967637541	1.74226449738974e-4	1
1382.89644012945	1.72636413174076e-4	1
1383.8932038835	1.55317662634817e-4	0
1384.88996763754	1.40751361755249e-4	1
1385.88673139159	1.21541431362285e-4	1
1386.88349514563	1.54579861577241e-4	1
1387.88025889968	1.59666171725182e-4	1
1388.87702265372	1.49096042288076e-4	1
1389.87378640777	1.71160811058925e-4	1
1390.87055016181	1.62436689982202e-4	1
1391.86731391586	1.44789693258143e-4	0
1392.8640776699	1.24763664552514e-4	1
1393.86084142395	1.41874626222497e-4	1
1394.85760517799	1.6460191022872e-4	1
1395.85436893204	1.50981199276004e-4	0
1396.85113268609	1.50981199276004e-4	1
1397.84789644013	1.25287653875037e-4	1
1398.84466019418	1.52402595599171e-4	1
1399.84142394822	1.69070876634608e-4	1
1400.83818770227	1.772981112848e-4	1
1401.83495145631	1.56254218263005e-4	1
1402.83171521036	1.40408058406009e-4	1
1403.8284789644	1.51032393635101e-4	1
1404.82524271845	1.77816077741547e-4	0
1405.82200647249	1.88425355806199e-4	1
1406.81877022654	1.7393735218172e-4	0
1407.81553398058	1.55212262483735e-4	1
1408.81229773463	1.88621098943923e-4	1
1409.80906148867	1.58630238811688e-4	1
1410.80582524272	1.78740587638183e-4	1
1411.80258899677	1.77066230952419e-4	1
1412.79935275081	1.74491455833124e-4	1
1413.79611650486	1.59937200685108e-4	1
1414.7928802589	1.66535250142857e-4	1
1415.78964401295	1.57579248733753e-4	1
1416.78640776699	1.30678118744673e-4	1
1417.78317152104	1.24986510586231e-4	1
1418.77993527508	1.71332462733544e-4	1
1419.77669902913	1.85724100505605e-4	1
1420.77346278317	1.97736706296094e-4	1
1421.77022653722	1.76716904737404e-4	1
1422.76699029126	1.7862013032266e-4	1
1423.76375404531	2.25872523769281e-4	1
1424.76051779935	2.06012123872495e-4	1
1425.7572815534	2.16184744168378e-4	1
1426.75404530745	2.14986193878928e-4	1
1427.75080906149	1.73699448983563e-4	1
1428.74757281554	2.28082915509121e-4	1
1429.74433656958	2.37617112032733e-4	0
1430.74110032363	2.37617112032733e-4	1
