#Position (1/cm)	Attenuation
1000	0.163785749945077
1001	0.160033067566837
1002	0.151237863235129
1003	0.150540071029427
1004	0.151687836986033
1005	0.145565956473025
1006	0.147414483562272
1007	0.152704114337487
1008	0.147138662718136
1009	0.149915230516042
1010	0.144875851209117
1011	0.145261552853591
1012	0.141502035533824
1013	0.147338833954382
1014	0.151378868991225
1015	0.145139898892961
1016	0.140588563080551
1017	0.140058197108033
1018	0.143533327982238
1019	0.145627274868134
1020	0.149190545060241
1021	0.148439808250797
1022	0.146364144536958
1023	0.147247875228317
1024	0.140636272954137
1025	0.14155830531458
1026	0.145146487383919
1027	0.138405308625288
1028	0.135220241356324
1029	0.138572210349753
1030	0.138281700558766
1031	0.137536910413309
1032	0.136689739398523
1033	0.140420505764809
1034	0.140690233262163
1035	0.142182632370825
1036	0.140272037424206
1037	0.139853313426853
1038	0.141409477755295
1039	0.139650586464795
1040	0.136945234148327
1041	0.138501938011695
1042	0.135832329819078
1043	0.138547283286657
1044	0.139844949421031
1045	0.139603502216631
1046	0.141697289826509
1047	0.139882497891996
1048	0.14294241087754
1049	0.144679956944342
1050	0.146054209779686
1051	0.146577014399586
1052	0.146558892611279
1053	0.145784157679497
1054	0.149116065341104
1055	0.149628992117973
1056	0.14814001487967
1057	0.153818888266243
1058	0.146026305509718
1059	0.150772575096315
1060	0.158297577033633
1061	0.158713130744975
1062	0.161024530997088
1063	0.163544270725985
1064	0.164144955506778
1065	0.166662596477051
1066	0.167325012714461
1067	0.163802677694181
1068	0.167306572347864
1069	0.171978290289343
1070	0.168013956275846
1071	0.17137142009034
1072	0.168733497274146
1073	0.176602851606636
1074	0.174109079016639
1075	0.171366701493101
1076	0.173737156982744
1077	0.176432664250295
1078	0.181602602074059
1079	0.182035391260711
1080	0.182344932823051
1081	0.193776188560817
1082	0.197763630347345
1083	0.193002480676642
1084	0.192069454217046
1085	0.194044989350223
1086	0.191084419488705
1087	0.186250966430503
1088	0.187071518053499
1089	0.187880699508629
1090	0.201064256857034
1091	0.201411210766991
1092	0.198720138220937
1093	0.196212257573139
1094	0.205628103429615
1095	0.216454526404014
1096	0.221639040003957
1097	0.206989092953518
1098	0.208089852271074
1099	0.215411696605542
1100	0.218171553414577
1101	0.221431714512986
1102	0.230135940874148
1103	0.249634811313268
1104	0.246720438333717
1105	0.237410325385479
1106	0.245408275862462
1107	0.251439890116739
1108	0.255996026918828
1109	0.262376751208297
1110	0.285270447749727
1111	0.285682523793529
1112	0.281543723720288
1113	0.292640301564639
1114	0.294999423085219
1115	0.282628960969999
1116	0.284239034716129
1117	0.30148484879945
1118	0.317856145567115
1119	0.324442172678702
1120	0.326913465699676
1121	0.358873506058781
1122	0.391791436431778
1123	0.398395391904223
1124	0.389563156194106
1125	0.382770000281295
1126	0.379877165025498
1127	0.392883525097678
1128	0.443190932875245
1129	0.417775639873147
1130	0.386343688997816
1131	0.423633794317099
1132	0.398572228746751
1133	0.384876754543433
1134	0.423455742979218
1135	0.473801314361116
1136	0.449770424070638
1137	0.455189446738586
1138	0.472442707537233
1139	0.478550176326908
1140	0.451315405837744
1141	0.447545125835145
1142	0.51230180536611
1143	0.534598359680134
1144	0.539324489814723
1145	0.536651255236646
1146	0.544255711773539
1147	0.549212515253571
1148	0.55967995443476
1149	0.579915155154661
1150	0.579385758300743
1151	0.570724011963558
1152	0.550938795452913
1153	0.584730799684372
1154	0.595139159883181
1155	0.54542394167306
1156	0.54860240405869
1157	0.597126759198703
1158	0.565946855280218
1159	0.554174497903857
1160	0.561983303176061
1161	0.536721299196566
1162	0.528445472040419
1163	0.519595997025566
1164	0.525885694134134
1165	0.562174898251399
1166	0.603695904255283
1167	0.567414981106743
1168	0.54768295710807
1169	0.603459072778319
1170	0.600967109988461
1171	0.53736986401969
1172	0.514887761059621
1173	0.503009162014351
1174	0.513342553914059
1175	0.494937129670075
1176	0.452001882258456
1177	0.467224897243036
1178	0.511650278615278
1179	0.501619213536424
1180	0.509741336347289
1181	0.511441057974486
1182	0.499129889053816
1183	0.497862848135323
1184	0.497758560437059
1185	0.51161146170973
1186	0.468559105323911
1187	0.483144532925511
1188	0.518847277300506
1189	0.477471254545309
1190	0.427034821892207
1191	0.424588488642114
1192	0.485611585828622
1193	0.487266513241665
1194	0.435552005838064
1195	0.432013521717529
1196	0.442705990145395
1197	0.448501923829834
1198	0.439117610957422
1199	0.461964211041819
1200	0.443676778794397
1201	0.409145065376367
1202	0.456186753446483
1203	0.460116742992687
1204	0.436978950057553
1205	0.433214422169651
1206	0.429359362223592
1207	0.481493312742717
1208	0.46308616610139
1209	0.421213639236649
1210	0.433899343835706
1211	0.430574274101741
1212	0.475655084026801
1213	0.498825372618263
1214	0.488248999241758
1215	0.480394654903227
1216	0.497480223872343
1217	0.509338978899202
1218	0.508404913946949
1219	0.529422091409535
1220	0.52636813002657
1221	0.527535238050669
1222	0.50549914131679
1223	0.511752219209797
1224	0.518942927006005
1225	0.543068839110107
1226	0.551350468849584
1227	0.5167395945189
1228	0.555737173313109
1229	0.624874182745726
1230	0.613197062655817
1231	0.615077824250132
1232	0.636749794608707
1233	0.649239315718349
1234	0.714350934432966
1235	0.735389300199116
1236	0.722241184627101
1237	0.674288001722815
1238	0.624969808587485
1239	0.596175430867645
1240	0.6214087118471
1241	0.625755182074141
1242	0.592992971415545
1243	0.528779241004223
1244	0.530715562942843
1245	0.477738238458238
1246	0.469793174691706
1247	0.430688376506302
1248	0.408430580469843
1249	0.369507459618655
1250	0.366296195755569
1251	0.320470977495424
1252	0.312626256861572
1253	0.293816327247396
1254	0.274107797863919
1255	0.25034322911741
1256	0.250751852451066
1257	0.234403841253721
1258	0.225615139854819
1259	0.220370903052319
1260	0.210575294372655
1261	0.208221214780754
1262	0.206313622739485
1263	0.184423851374846
1264	0.17708449338503
1265	0.175491143801556
1266	0.176466980369385
1267	0.177290685723764
1268	0.174232009868106
1269	0.172964554999028
1270	0.173520355842802
1271	0.166904636791081
1272	0.161642205399367
1273	0.160258870778438
1274	0.158391451764238
1275	0.157632953400074
1276	0.15651779550092
1277	0.15563482971913
1278	0.158774499595072
1279	0.159388605582305
1280	0.157931702347528
1281	0.159891538822682
1282	0.16384783354974
1283	0.171252276952731
1284	0.181091880701897
1285	0.180712309287267
1286	0.187443327179678
1287	0.197079139803242
1288	0.195465433322199
1289	0.189334106973766
1290	0.183582098084971
1291	0.175716233657448
1292	0.174621368184823
1293	0.176256827678748
1294	0.173211333306719
1295	0.165069943290863
1296	0.165304827052672
1297	0.156540204396566
1298	0.159612547932717
1299	0.163004866720486
1300	0.161645964424026
1301	0.169255159646293
1302	0.172104243410391
1303	0.170941144054592
1304	0.168148898838064
1305	0.169215086223435
1306	0.183342591380505
1307	0.176105821900851
1308	0.175879094084068
1309	0.177329292658932
1310	0.184472680151992
1311	0.196737370872306
